OccurenceID,EventDate,scientificName,vernacularName,individualCount,DecimalLatitude,DecimalLongitude,app_used,collectionID,occurenceStatus,basisOfRecord,scientificNameID,footprintWKT
37480,2016-09-13 20:09:50+00:00,Delphinus capensis,Common Long-Beaked Dolphin,100,34.11663,-120.034273,spotter_pro,9606,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-120.034273 34.11663)
37481,2016-09-13 19:42:17+00:00,Orcinus orca,Killer Whale (Orca),10,34.106206,-120.043123,spotter_pro,9606,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137102,POINT (-120.043123 34.106206)
37482,2016-09-13 21:58:36+00:00,Balaenoptera musculus,Blue Whale,1,34.408371,-119.691477,spotter_pro,9606,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137090,POINT (-119.691477 34.408371)
37483,2016-09-07 01:50:00+00:00,Megaptera novaeangliae,Humpback,1.0,55.46446,-131.92871,whale_alert,9607,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-131.92871 55.46446)
37484,2016-09-14 03:45:00+00:00,Megaptera novaeangliae,Humpback,1.0,56.21397,-132.86804,whale_alert,9608,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-132.86804 56.21397)
37485,2016-09-07 05:00:00+00:00,Megaptera novaeangliae,Humpback,1.0,56.36336,-133.65356,whale_alert,9609,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-133.65356 56.36336)
37488,2016-09-12 22:25:04+00:00,Balaena mysticetus,Bowhead,2.0,70.41560364,-129.3289948,whale_alert,9611,,HumanObservation,urn:lsid:marinespecies.org:taxname:137086,POINT (-129.3289948 70.41560364)
37495,2016-09-14 17:19:25+00:00,Balaena mysticetus,Bowhead,2.0,71.98238454,-125.2448148,whale_alert,9615,,HumanObservation,urn:lsid:marinespecies.org:taxname:137086,POINT (-125.2448148 71.98238454)
37499,2016-09-14 21:01:00+00:00,Grampus griseus,Risso's Dolphin,18,34.229356,-119.772814,spotter_pro,9619,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137098,POINT (-119.772814 34.229356)
37500,2016-09-14 17:49:56+00:00,Delphinus capensis,Common Long-Beaked Dolphin,500,34.279407,-119.797326,spotter_pro,9619,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.797326 34.279407)
37501,2016-09-14 18:20:16+00:00,Megaptera novaeangliae,Humpback Whale,1,34.195299,-119.831889,spotter_pro,9619,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.831889 34.195299)
37502,2016-09-14 19:37:34+00:00,Delphinus capensis,Common Long-Beaked Dolphin,200,34.114736,-119.909902,spotter_pro,9619,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.909902 34.114736)
37503,2016-09-14 19:54:25+00:00,Megaptera novaeangliae,Humpback Whale,1,34.108248,-119.8937,spotter_pro,9619,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.8937 34.108248)
37505,2016-09-15 00:47:00+00:00,Megaptera novaeangliae,Humpback,3.0,57.02561,-135.56862,whale_alert,9621,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-135.56862 57.02561)
37510,2016-09-15 18:55:20+00:00,Delphinus capensis,Common Long-Beaked Dolphin,500,34.231758,-119.968207,spotter_pro,9626,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.968207 34.231758)
37511,2016-09-15 18:55:41+00:00,Megaptera novaeangliae,Humpback Whale,1,34.231291,-119.968239,spotter_pro,9626,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.968239 34.231291)
37512,2016-09-15 20:48:22+00:00,Megaptera novaeangliae,Humpback Whale,1,34.290891,-119.88479,spotter_pro,9626,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.88479 34.290891)
37513,2016-09-15 21:05:32+00:00,Megaptera novaeangliae,Humpback Whale,1,34.316614,-119.834933,spotter_pro,9626,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.834933 34.316614)
37514,2016-09-15 20:54:38+00:00,Delphinus capensis,Common Long-Beaked Dolphin,100,34.294825,-119.882713,spotter_pro,9626,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.882713 34.294825)
37515,2016-09-15 20:09:23+00:00,Megaptera novaeangliae,Humpback Whale,1,34.196862,-120.033887,spotter_pro,9626,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-120.033887 34.196862)
37516,2016-09-15 20:04:03+00:00,Delphinus capensis,Common Long-Beaked Dolphin,100,34.197141,-120.03324,spotter_pro,9626,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-120.03324 34.197141)
37517,2016-09-15 18:01:38+00:00,Delphinus capensis,Common Long-Beaked Dolphin,600,34.290072,-119.84572,spotter_pro,9626,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.84572 34.290072)
37518,2016-09-15 18:02:13+00:00,Megaptera novaeangliae,Humpback Whale,2,34.290759,-119.844923,spotter_pro,9626,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.844923 34.290759)
37519,2016-09-03 20:11:27+00:00,Delphinus capensis,Common Long-Beaked Dolphin,300,34.084168,-119.862253,spotter_pro,9627,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.862253 34.084168)
37520,2016-09-03 19:10:47+00:00,Delphinus delphis,Common Short-Beaked Dolphin,500,34.105071,-119.54668,spotter_pro,9627,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137094,POINT (-119.54668 34.105071)
37521,2016-09-03 23:25:31+00:00,Delphinus capensis,Common Long-Beaked Dolphin,40,34.118071,-119.486991,spotter_pro,9627,Possible,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.486991 34.118071)
37522,2016-09-03 20:10:40+00:00,Megaptera novaeangliae,Humpback Whale,4,34.084032,-119.861289,spotter_pro,9627,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.861289 34.084032)
37523,2016-09-03 21:00:21+00:00,Megaptera novaeangliae,Humpback Whale,2,34.095225,-119.890843,spotter_pro,9627,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.890843 34.095225)
37524,2016-09-03 21:19:36+00:00,Megaptera novaeangliae,Humpback Whale,2,34.0937,-119.88586,spotter_pro,9627,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.88586 34.0937)
37525,2016-09-11 19:32:50+00:00,Grampus griseus,Risso's Dolphin,60,33.76788,-119.195498,spotter_pro,9628,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137098,POINT (-119.195498 33.76788)
37526,2016-09-11 17:31:15+00:00,Balaenoptera acutorostrata,Bottlenose Dolphin,15,34.049462,-119.26744,spotter_pro,9628,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-119.26744 34.049462)
37527,2016-09-11 19:10:02+00:00,Grampus griseus,Risso's Dolphin,20,33.787794,-119.22867,spotter_pro,9628,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137098,POINT (-119.22867 33.787794)
37528,2016-09-11 18:00:08+00:00,Delphinus capensis,Common Long-Beaked Dolphin,300,33.964045,-119.243416,spotter_pro,9628,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.243416 33.964045)
37529,2016-09-11 20:08:25+00:00,Balaenoptera acutorostrata,Bottlenose Dolphin,10,33.680151,-119.074881,spotter_pro,9628,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-119.074881 33.680151)
37530,2016-09-11 18:42:01+00:00,Delphinus delphis,Common Short-Beaked Dolphin,300,33.826327,-119.235783,spotter_pro,9628,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137094,POINT (-119.235783 33.826327)
37531,2016-09-11 18:52:59+00:00,Delphinus delphis,Common Short-Beaked Dolphin,180,33.832186,-119.276388,spotter_pro,9628,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137094,POINT (-119.276388 33.832186)
37532,2016-09-11 23:47:16+00:00,Delphinus capensis,Common Long-Beaked Dolphin,180,34.147124,-119.499402,spotter_pro,9628,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.499402 34.147124)
37554,2016-09-16 19:40:59+00:00,Megaptera novaeangliae,Humpback Whale,2,34.205732,-119.966161,spotter_pro,9639,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.966161 34.205732)
37555,2016-09-16 20:03:10+00:00,Megaptera novaeangliae,Humpback Whale,1,34.138607,-119.938304,spotter_pro,9639,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.938304 34.138607)
37556,2016-09-16 20:43:39+00:00,Delphinus delphis,Common Short-Beaked Dolphin,1000,34.184934,-119.816322,spotter_pro,9639,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137094,POINT (-119.816322 34.184934)
37557,2016-09-16 18:04:57+00:00,Delphinus capensis,Common Long-Beaked Dolphin,2000,34.32466,-119.763056,spotter_pro,9639,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.763056 34.32466)
37558,2016-09-16 17:17:41+00:00,Balaenoptera acutorostrata,Bottlenose Dolphin,10,34.405667,-119.686383,spotter_pro,9639,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-119.686383 34.405667)
37559,2016-09-16 18:50:50+00:00,Megaptera novaeangliae,Humpback Whale,1,34.285702,-119.900767,spotter_pro,9639,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.900767 34.285702)
37560,2016-09-16 18:52:14+00:00,Delphinus capensis,Common Long-Beaked Dolphin,1000,34.28148,-119.906127,spotter_pro,9639,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.906127 34.28148)
37600,2016-09-16 17:21:56+00:00,Balaenoptera acutorostrata,Minke Whale,1,34.080839,-119.320557,spotter_pro,9645,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-119.320557 34.080839)
37601,2016-09-16 17:26:52+00:00,,Unidentified common dolphin,50,34.072291,-119.324958,spotter_pro,9645,Certain,HumanObservation,,POINT (-119.324958 34.072291)
37611,2016-09-17 17:43:37+00:00,Delphinus capensis,Common Long-Beaked Dolphin,500,34.293289,-119.829338,spotter_pro,9654,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.829338 34.293289)
37612,2016-09-17 18:03:44+00:00,Delphinus capensis,Common Long-Beaked Dolphin,200,34.287539,-119.851664,spotter_pro,9654,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.851664 34.287539)
37613,2016-09-17 19:11:29+00:00,Delphinus delphis,Common Short-Beaked Dolphin,100,34.124826,-120.02039,spotter_pro,9654,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137094,POINT (-120.02039 34.124826)
37614,2016-09-17 21:17:50+00:00,Delphinus capensis,Common Long-Beaked Dolphin,200,34.308267,-119.847155,spotter_pro,9654,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.847155 34.308267)
37628,2016-09-18 17:46:56+00:00,Delphinus capensis,Common Long-Beaked Dolphin,2500,34.334973,-119.788106,spotter_pro,9662,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.788106 34.334973)
37629,2016-09-18 19:11:57+00:00,Orcinus orca,Killer Whale (Orca),8,34.269436,-119.745931,spotter_pro,9662,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137102,POINT (-119.745931 34.269436)
37630,2016-09-18 18:21:55+00:00,Megaptera novaeangliae,Humpback Whale,1,34.297166,-119.751142,spotter_pro,9662,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.751142 34.297166)
37658,2016-09-19 14:18:39+00:00,Balaenoptera acutorostrata,Minke Whale,2.0,41.80897946,-70.234407,whale_alert,9668,,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-70.23440699999999 41.80897946)
37660,2016-09-16 17:18:57+00:00,Megaptera novaeangliae,Humpback Whale,2,34.142159,-119.438785,spotter_pro,9670,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.438785 34.142159)
37661,2016-09-16 17:34:29+00:00,Delphinus delphis,Common Short-Beaked Dolphin,25,34.111503,-119.469627,spotter_pro,9670,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137094,POINT (-119.469627 34.111503)
37662,2016-09-16 23:57:24+00:00,Delphinus delphis,Common Short-Beaked Dolphin,500,34.140611,-119.43645,spotter_pro,9671,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137094,POINT (-119.43645 34.140611)
37663,2016-09-17 00:02:15+00:00,Megaptera novaeangliae,Humpback Whale,2,34.146669,-119.431364,spotter_pro,9671,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.431364 34.146669)
37664,2016-09-19 17:43:04+00:00,Delphinus capensis,Common Long-Beaked Dolphin,65,34.336843,-119.758571,spotter_pro,9672,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.758571 34.336843)
37665,2016-09-19 19:17:22+00:00,Delphinus delphis,Common Short-Beaked Dolphin,1000,34.140819,-119.903483,spotter_pro,9672,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137094,POINT (-119.903483 34.140819)
37666,2016-09-19 18:44:48+00:00,Delphinus capensis,Common Long-Beaked Dolphin,50,34.24578,-119.822357,spotter_pro,9672,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.822357 34.24578)
37667,2016-09-19 20:09:09+00:00,Megaptera novaeangliae,Humpback Whale,1,34.077188,-119.870182,spotter_pro,9672,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.870182 34.077188)
37668,2016-09-19 18:03:02+00:00,Delphinus capensis,Common Long-Beaked Dolphin,150,34.343635,-119.780254,spotter_pro,9672,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.780254 34.343635)
37669,2016-09-19 23:23:34+00:00,,Other (Specify in comments),1.0,42.37360006,-71.11896253,whale_alert,9673,,,,POINT (-71.11896253 42.37360006)
37670,2016-09-19 23:52:53+00:00,,Other (Specify in comments),1.0,42.37360006,-71.11896253,whale_alert,9674,,,,POINT (-71.11896253 42.37360006)
37671,2016-09-20 00:00:29+00:00,,Other (Specify in comments),1.0,42.37360006,-71.11896253,whale_alert,9675,,,,POINT (-71.11896253 42.37360006)
37672,2016-09-20 01:24:21+00:00,,Other (Specify in comments),1.0,42.37360006,-71.11896253,whale_alert,9676,,,,POINT (-71.11896253 42.37360006)
37673,2016-09-20 01:27:59+00:00,,Other (Specify in comments),1.0,42.37360006,-71.11896253,whale_alert,9677,,,,POINT (-71.11896253 42.37360006)
37674,2016-09-20 01:31:12+00:00,Megaptera novaeangliae,Humpback,1.0,45.71752255,-123.9353579,whale_alert,9678,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-123.9353579 45.71752255)
37675,2016-09-20 01:34:00+00:00,,Other (Specify in comments),1.0,42.37360006,-71.11896253,whale_alert,9679,,,,POINT (-71.11896253 42.37360006)
37677,2016-09-20 01:34:00+00:00,,Other (Specify in comments),1.0,42.37360006,-71.11896253,whale_alert,9681,,,,POINT (-71.11896253 42.37360006)
37691,2016-09-20 00:00:00+00:00,Megaptera novaeangliae,Humpback,1.0,58.38913,-136.03828,whale_alert,9684,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-136.03828 58.38913)
37692,2016-09-19 23:00:00+00:00,Megaptera novaeangliae,Humpback,1.0,58.29904,-136.26831,whale_alert,9685,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-136.26831 58.29904000000001)
37693,2016-09-19 22:00:00+00:00,Megaptera novaeangliae,Humpback,1.0,58.28207,-136.31912,whale_alert,9686,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-136.31912 58.28207)
37694,2016-09-20 17:49:06+00:00,Phocoena phocoena,Harbor Porpoise,3.0,45.703614,-123.940004,whale_alert,9687,,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-123.940004 45.703614)
37699,2016-09-20 20:32:08+00:00,Delphinus capensis,Common Long-Beaked Dolphin,1000,34.233399,-119.806782,spotter_pro,9691,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.806782 34.233399)
37700,2016-09-20 17:45:56+00:00,Delphinus capensis,Common Long-Beaked Dolphin,1000,34.316649,-119.788795,spotter_pro,9691,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.788795 34.316649)
37701,2016-09-20 21:01:52+00:00,Megaptera novaeangliae,Humpback Whale,1,34.307292,-119.789215,spotter_pro,9691,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.789215 34.307292)
37702,2016-09-20 17:55:52+00:00,Megaptera novaeangliae,Humpback Whale,2,34.304959,-119.797491,spotter_pro,9691,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.797491 34.304959)
37703,2016-09-20 20:20:16+00:00,Megaptera novaeangliae,Humpback Whale,1,34.190364,-119.832694,spotter_pro,9691,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.832694 34.190364)
37705,2016-09-20 19:52:54+00:00,Megaptera novaeangliae,Humpback,1.0,58.61254296,-135.9764898,whale_alert,9693,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-135.9764898 58.61254296)
37710,2016-09-20 19:52:54+00:00,Megaptera novaeangliae,Humpback,1.0,58.61254296,-135.9764898,whale_alert,9698,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-135.9764898 58.61254296)
37711,2016-09-20 20:21:06+00:00,Megaptera novaeangliae,Humpback,2.0,58.59688757,-135.9644475,whale_alert,9694,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-135.9644475 58.59688757)
37712,2016-09-20 20:01:27+00:00,Megaptera novaeangliae,Humpback,1.0,58.60993496,-135.945645,whale_alert,9695,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-135.945645 58.60993496)
37713,2016-09-20 21:15:45+00:00,Megaptera novaeangliae,Humpback,1.0,58.60405917,-135.959143,whale_alert,9697,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-135.959143 58.60405917)
37714,2016-09-20 21:37:31+00:00,Megaptera novaeangliae,Humpback,1.0,58.6315154,-135.9475355,whale_alert,9696,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-135.9475355 58.6315154)
37724,2016-09-21 19:19:06+00:00,Megaptera novaeangliae,Humpback Whale,1,34.289638,-119.891272,spotter_pro,9707,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.891272 34.289638)
37725,2016-09-21 19:18:32+00:00,Delphinus capensis,Common Long-Beaked Dolphin,50,34.289303,-119.890423,spotter_pro,9707,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.890423 34.289303)
37726,2016-09-21 18:34:30+00:00,Delphinus capensis,Common Long-Beaked Dolphin,80,34.212913,-119.967551,spotter_pro,9707,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.967551 34.212913)
37727,2016-09-21 20:35:46+00:00,Balaenoptera musculus,Blue Whale,1,34.331369,-119.909425,spotter_pro,9707,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137090,POINT (-119.909425 34.331369)
37728,2016-09-21 19:04:49+00:00,Delphinus capensis,Common Long-Beaked Dolphin,300,34.264633,-119.887387,spotter_pro,9707,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.887387 34.264633)
37799,2016-09-24 19:18:00+00:00,Megaptera novaeangliae,Humpback,2.0,37.57545,-122.51732,whale_alert,9735,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-122.51732 37.57545)
37800,2016-09-24 19:29:00+00:00,Megaptera novaeangliae,Humpback,1.0,37.57548,-122.51756,whale_alert,9736,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-122.51756 37.57548)
37801,2016-09-24 18:45:59+00:00,Megaptera novaeangliae,Humpback Whale,2,34.094047,-119.827325,spotter_pro,9737,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.827325 34.094047)
37802,2016-09-24 18:21:36+00:00,Delphinus capensis,Common Long-Beaked Dolphin,500,34.139399,-119.799152,spotter_pro,9737,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.799152 34.139399)
37803,2016-09-24 20:08:08+00:00,Megaptera novaeangliae,Humpback Whale,2,34.09123,-119.826465,spotter_pro,9737,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.826465 34.09123)
37804,2016-09-24 18:56:59+00:00,Delphinus capensis,Common Long-Beaked Dolphin,1000,34.077189,-119.832739,spotter_pro,9737,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.832739 34.077189)
37839,2016-09-25 19:45:29+00:00,Balaenoptera acutorostrata,Minke Whale,1.0,36.42826133,-122.0163999,whale_alert,9746,,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-122.0163999 36.42826133)
37840,2016-09-25 20:17:42+00:00,Megaptera novaeangliae,Humpback,1.0,36.38428047,-122.0146858,whale_alert,9747,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-122.0146858 36.38428047)
37841,2016-09-25 17:13:17+00:00,Balaenoptera acutorostrata,Bottlenose Dolphin,10,34.409545,-119.679861,spotter_pro,9748,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-119.679861 34.409545)
37842,2016-09-25 18:43:33+00:00,Delphinus capensis,Common Long-Beaked Dolphin,1000,34.102967,-119.757575,spotter_pro,9748,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.757575 34.102967)
37843,2016-09-25 17:45:44+00:00,Delphinus capensis,Common Long-Beaked Dolphin,800,34.331911,-119.698959,spotter_pro,9748,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.698959 34.331911)
37844,2016-09-25 20:18:28+00:00,Megaptera novaeangliae,Humpback Whale,1,34.112575,-119.930783,spotter_pro,9748,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.930783 34.112575)
37845,2016-09-25 20:20:51+00:00,Balaenoptera acutorostrata,Minke Whale,1,34.122427,-119.924074,spotter_pro,9748,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-119.924074 34.122427)
37858,2016-09-26 01:43:57+00:00,Megaptera novaeangliae,Humpback,1.0,41.80897946,-70.234407,whale_alert,9753,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-70.23440699999999 41.80897946)
37869,2016-09-26 01:43:57+00:00,Megaptera novaeangliae,Humpback,1.0,41.80897946,-70.234407,whale_alert,9755,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-70.23440699999999 41.80897946)
37872,2016-09-26 13:48:39+00:00,Megaptera novaeangliae,Humpback,1.0,35.24836641,-121.044594,whale_alert,9758,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-121.044594 35.24836641)
37874,2016-09-26 14:07:35+00:00,Balaenoptera acutorostrata,Minke Whale,2.0,35.23328376,-121.0245518,whale_alert,9760,,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-121.0245518 35.23328376)
37876,2016-09-26 14:25:25+00:00,Megaptera novaeangliae,Humpback,1.0,35.22011709,-121.0046703,whale_alert,9762,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-121.0046703 35.22011709)
37877,2016-09-26 15:04:45+00:00,Megaptera novaeangliae,Humpback,2.0,35.19429332,-120.9545327,whale_alert,9763,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-120.9545327 35.19429332)
37878,2016-09-26 15:13:19+00:00,Eschrichtius robustus,Gray Whale,1.0,35.18851622,-120.9426561,whale_alert,9764,,HumanObservation,urn:lsid:marinespecies.org:taxname:137112,POINT (-120.9426561 35.18851622)
37880,2016-09-26 17:06:18+00:00,Balaenoptera physalus,Fin Whale,2.0,35.14292285,-120.781253,whale_alert,9766,,HumanObservation,urn:lsid:marinespecies.org:taxname:137091,POINT (-120.781253 35.14292285)
37884,2016-09-26 21:17:50+00:00,Balaenoptera acutorostrata,Bottlenose Dolphin,1.0,41.80897946,-70.234407,whale_alert,9770,,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-70.23440699999999 41.80897946)
37885,2016-09-26 20:02:33+00:00,Balaenoptera acutorostrata,Minke Whale,2,34.114586,-119.939249,spotter_pro,9771,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-119.939249 34.114586)
37886,2016-09-26 17:34:00+00:00,Delphinus capensis,Common Long-Beaked Dolphin,100,34.30545,-119.690655,spotter_pro,9771,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.690655 34.30545)
37887,2016-09-26 19:48:34+00:00,Delphinus delphis,Common Short-Beaked Dolphin,100,34.099026,-119.895852,spotter_pro,9771,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137094,POINT (-119.895852 34.099026)
37888,2016-09-26 18:32:59+00:00,Megaptera novaeangliae,Humpback Whale,1,34.197129,-119.682585,spotter_pro,9771,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.682585 34.197129)
37889,2016-09-26 20:01:10+00:00,Megaptera novaeangliae,Humpback Whale,1,34.114162,-119.939465,spotter_pro,9771,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.939465 34.114162)
37902,2016-09-27 19:41:40+00:00,Megaptera novaeangliae,Humpback Whale,1,34.110588,-119.927645,spotter_pro,9776,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.927645 34.110588)
37903,2016-09-27 17:53:47+00:00,Delphinus capensis,Common Long-Beaked Dolphin,250,34.302922,-119.690848,spotter_pro,9776,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.690848 34.302922)
37904,2016-09-27 17:33:20+00:00,Delphinus capensis,Common Long-Beaked Dolphin,20,34.333928,-119.705362,spotter_pro,9776,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.705362 34.333928)
37905,2016-09-27 20:14:41+00:00,Delphinus delphis,Common Short-Beaked Dolphin,250,34.120126,-119.966664,spotter_pro,9776,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137094,POINT (-119.966664 34.120126)
37906,2016-09-27 23:47:19+00:00,Megaptera novaeangliae,Humpback,1.0,58.44725009,-136.0052584,whale_alert,9777,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-136.0052584 58.44725009)
37907,2016-09-27 23:20:32+00:00,Megaptera novaeangliae,Humpback,1.0,58.48236905,-136.0124188,whale_alert,9778,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-136.0124188 58.48236905)
37908,2016-09-27 19:51:03+00:00,Megaptera novaeangliae,Humpback,1.0,58.28256466,-135.8407309,whale_alert,9779,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-135.8407309 58.28256466)
