"","OccurenceID","scientificName","vernacularName","individualCount","lat","lon","occurenceStatus","date","month","year"
"1026",41221,"Megaptera novaeangliae","Humpback Whale",4,34.410735,-120.728432,"Uncertain",2017-05-25,5,2017
"1027",41218,"Megaptera novaeangliae","Humpback Whale",2,34.433777,-120.781401,"Certain",2017-05-25,5,2017
"1028",41219,"Balaenoptera musculus","Blue Whale",1,34.403889,-120.794538,"Certain",2017-05-25,5,2017
"1029",41217,"Balaenoptera musculus","Blue Whale",1,34.037845,-119.243254,"Certain",2017-05-25,5,2017
"1030",41231,"Megaptera novaeangliae","Humpback Whale",1,34.302654,-119.505296,"Certain",2017-05-26,5,2017
"1031",41255,"Megaptera novaeangliae","Humpback Whale",4,34.321654,-119.56256,"Certain",2017-05-27,5,2017
"1032",41254,"Megaptera novaeangliae","Humpback Whale",2,34.322848,-119.563219,"Certain",2017-05-27,5,2017
"1033",41249,"Megaptera novaeangliae","Humpback Whale",1,34.322533,-119.556363,"Certain",2017-05-27,5,2017
"1034",41250,"Megaptera novaeangliae","Humpback Whale",2,34.230812,-119.542916,"Certain",2017-05-27,5,2017
"1035",41256,"Balaenoptera musculus","Blue Whale",1,34.118805,-119.497643,"Certain",2017-05-27,5,2017
"1036",41257,"Megaptera novaeangliae","Humpback Whale",1,34.273012,-119.595953,"Certain",2017-05-27,5,2017
"1037",41323,"Megaptera novaeangliae","Humpback Whale",2,34.349375,-119.51594,"Certain",2017-05-29,5,2017
"1038",41326,"Megaptera novaeangliae","Humpback Whale",1,34.247727,-119.566813,"Certain",2017-05-29,5,2017
"1039",41325,"Balaenoptera musculus","Blue Whale",2,34.106553,-119.514773,"Certain",2017-05-29,5,2017
"1040",41358,"Megaptera novaeangliae","Humpback Whale",1,34.297465,-119.453097,"Certain",2017-05-30,5,2017
"1041",41360,"Megaptera novaeangliae","Humpback Whale",2,34.290478,-119.43158,"Certain",2017-05-30,5,2017
"1042",41356,"Balaenoptera musculus","Blue Whale",3,34.101029,-119.584885,"Certain",2017-05-30,5,2017
"1043",41418,"Balaenoptera musculus","Blue Whale",7,34.119534,-119.649903,"Possible",2017-06-01,6,2017
"1044",41457,"Balaenoptera musculus","Blue Whale",1,34.103744,-119.63568,"Certain",2017-05-31,5,2017
"1045",41461,"Balaenoptera musculus","Blue Whale",2,34.104567,-119.619298,"Certain",2017-05-31,5,2017
"1046",41456,"Balaenoptera musculus","Blue Whale",1,34.107251,-119.622377,"Certain",2017-05-31,5,2017
"1047",41468,"Balaenoptera musculus","Blue Whale",8,34.131574,-119.996072,"Certain",2017-06-02,6,2017
"1048",41470,"Balaenoptera musculus","Blue Whale",1,34.132866,-120.00694,"Certain",2017-06-02,6,2017
"1049",41472,"Balaenoptera musculus","Blue Whale",3,34.133329,-120.002603,"Certain",2017-06-02,6,2017
"1050",41481,"Megaptera novaeangliae","Humpback Whale",2,34.097316,-119.752065,"Certain",2017-05-25,5,2017
"1051",41480,"Megaptera novaeangliae","Humpback Whale",1,34.088668,-119.504349,"Certain",2017-05-25,5,2017
"1052",41498,"Balaenoptera musculus","Blue Whale",3,34.100825,-119.530824,"Certain",2017-06-03,6,2017
"1053",41501,"Balaenoptera musculus","Blue Whale",1,34.08197,-119.510853,"Certain",2017-06-03,6,2017
"1054",41500,"Balaenoptera musculus","Blue Whale",1,34.080678,-119.513213,"Certain",2017-06-03,6,2017
"1055",41499,"Balaenoptera musculus","Blue Whale",1,34.08305,-119.513822,"Certain",2017-06-03,6,2017
"1056",41525,"Megaptera novaeangliae","Humpback Whale",9,33.964228,-119.397582,"Certain",2017-06-04,6,2017
"1057",41528,"Megaptera novaeangliae","Humpback Whale",2,34.301972,-119.772501,"Certain",2017-06-04,6,2017
"1058",41530,"Balaenoptera musculus","Blue Whale",3,34.122556,-120.021085,"Certain",2017-06-04,6,2017
"1059",5152,"Megaptera novaeangliae","Humpback Whale",1,34.37598,-119.776358,"Certain",2014-07-22,7,2014
"1060",41556,"Balaenoptera musculus","Blue Whale",6,34.105628,-119.959474,"Certain",2017-06-05,6,2017
"1061",41591,"Megaptera novaeangliae","Humpback Whale",5,34.333369,-119.775744,"Certain",2017-06-07,6,2017
"1062",41586,"Megaptera novaeangliae","Humpback Whale",2,34.280393,-119.804275,"Certain",2017-06-07,6,2017
"1063",41583,"Megaptera novaeangliae","Humpback Whale",2,34.272209,-119.783769,"Certain",2017-06-07,6,2017
"1064",41582,"Megaptera novaeangliae","Humpback Whale",1,34.227144,-119.797563,"Certain",2017-06-07,6,2017
"1065",41584,"Megaptera novaeangliae","Humpback Whale",4,34.221873,-119.796399,"Certain",2017-06-07,6,2017
"1066",41592,"Balaenoptera musculus","Blue Whale",3,34.137873,-119.859937,"Certain",2017-06-07,6,2017
"1067",41590,"Balaenoptera musculus","Blue Whale",5,34.127644,-119.867597,"Certain",2017-06-07,6,2017
"1068",41589,"Megaptera novaeangliae","Humpback Whale",1,34.280326,-119.751552,"Certain",2017-06-07,6,2017
"1069",41597,"Megaptera novaeangliae","Humpback Whale",1,34.120545,-120.014981,"Certain",2017-06-06,6,2017
"1070",41595,"Balaenoptera musculus","Blue Whale",5,34.13476,-119.995869,"Certain",2017-06-06,6,2017
"1071",41644,"Balaenoptera musculus","Blue Whale",1,34.133866,-119.92297,"Certain",2017-06-08,6,2017
"1072",41646,"Balaenoptera musculus","Blue Whale",2,34.134055,-119.92267,"Certain",2017-06-08,6,2017
"1073",41642,"Megaptera novaeangliae","Humpback Whale",1,34.13651,-119.913578,"Certain",2017-06-08,6,2017
"1074",41643,"Balaenoptera musculus","Blue Whale",2,34.139651,-119.90042,"Certain",2017-06-08,6,2017
"1075",41645,"Balaenoptera musculus","Blue Whale",6,34.142503,-119.89994,"Certain",2017-06-08,6,2017
"1076",41648,"Megaptera novaeangliae","Humpback Whale",6,34.303388,-119.763282,"Certain",2017-06-08,6,2017
"1077",41665,"Megaptera novaeangliae","Humpback Whale",1,34.2908,-119.733511,"Certain",2017-06-09,6,2017
"1078",41664,"Balaenoptera musculus","Blue Whale",1,34.149551,-119.891655,"Certain",2017-06-09,6,2017
"1079",41663,"Balaenoptera musculus","Blue Whale",2,34.143769,-119.914437,"Certain",2017-06-09,6,2017
"1080",41666,"Balaenoptera musculus","Blue Whale",1,34.305073,-119.686755,"Certain",2017-06-09,6,2017
"1081",41667,"Megaptera novaeangliae","Humpback Whale",1,34.306305,-119.684645,"Certain",2017-06-09,6,2017
"1082",41677,"Megaptera novaeangliae","Humpback Whale",2,34.348176,-119.801334,"Certain",2017-06-10,6,2017
"1083",41706,"Megaptera novaeangliae","Humpback Whale",2,34.329536,-119.576501,"Certain",2017-06-11,6,2017
"1084",5167,"Megaptera novaeangliae","Humpback Whale",1,37.886111,-123.379877,"Certain",2014-07-21,7,2014
"1085",5164,"Megaptera novaeangliae","Humpback Whale",1,37.887886,-123.364382,"Certain",2014-07-21,7,2014
"1086",5175,"Megaptera novaeangliae","Humpback Whale",1,37.887552,-123.32462,"Certain",2014-07-21,7,2014
"1087",5172,"Megaptera novaeangliae","Humpback Whale",1,37.890999,-123.157915,"Certain",2014-07-21,7,2014
"1088",5168,"Megaptera novaeangliae","Humpback Whale",5,38.256504,-123.394128,"Certain",2014-07-22,7,2014
"1089",5163,"Megaptera novaeangliae","Humpback Whale",2,38.261928,-123.398193,"Certain",2014-07-22,7,2014
"1090",5177,"Megaptera novaeangliae","Humpback Whale",1,38.368012,-123.55767,"Certain",2014-07-22,7,2014
"1091",5173,"Balaenoptera musculus","Blue Whale",6,38.357029,-123.426731,"Certain",2014-07-22,7,2014
"1092",5170,"Megaptera novaeangliae","Humpback Whale",1,38.358821,-123.42588,"Certain",2014-07-22,7,2014
"1093",5166,"Balaenoptera musculus","Blue Whale",4,38.359048,-123.425937,"Certain",2014-07-22,7,2014
"1094",5161,"Megaptera novaeangliae","Humpback Whale",9,38.358247,-123.425879,"Possible",2014-07-22,7,2014
"1095",5160,"Balaenoptera musculus","Blue Whale",1,38.356371,-123.418042,"Certain",2014-07-22,7,2014
"1096",5169,"Megaptera novaeangliae","Humpback Whale",2,38.347517,-123.349732,"Certain",2014-07-22,7,2014
"1097",5162,"Megaptera novaeangliae","Humpback Whale",2,38.345437,-123.34118,"Certain",2014-07-22,7,2014
"1098",5165,"Megaptera novaeangliae","Humpback Whale",1,38.340645,-123.322035,"Certain",2014-07-22,7,2014
"1099",5174,"Megaptera novaeangliae","Humpback Whale",1,38.338331,-123.313911,"Certain",2014-07-22,7,2014
"1100",5171,"Balaenoptera musculus","Blue Whale",3,38.322254,-123.248849,"Certain",2014-07-23,7,2014
"1101",5176,"Balaenoptera musculus","Blue Whale",1,38.320471,-123.242215,"Certain",2014-07-23,7,2014
"1102",41750,"Megaptera novaeangliae","Humpback Whale",2,34.357728,-119.636893,"Certain",2017-06-12,6,2017
"1103",41773,"Eschrichtius robustus","Gray Whale",1,34.390681,-119.698317,"Certain",2017-06-13,6,2017
"1104",41777,"Megaptera novaeangliae","Humpback Whale",3,34.306336,-119.544309,"Certain",2017-06-13,6,2017
"1105",41797,"Balaenoptera musculus","Blue Whale",3,34.121362,-119.851136,"Certain",2017-06-14,6,2017
"1106",41793,"Megaptera novaeangliae","Humpback Whale",3,34.354776,-119.696809,"Certain",2017-06-14,6,2017
"1107",41825,"Megaptera novaeangliae","Humpback Whale",2,34.10464,-119.478347,"Certain",2017-06-14,6,2017
"1108",41885,"Balaenoptera musculus","Blue Whale",1,34.112328,-119.782849,"Certain",2017-06-16,6,2017
"1109",41886,"Balaenoptera musculus","Blue Whale",8,34.11325,-119.693136,"Certain",2017-06-16,6,2017
"1110",41887,"Balaenoptera musculus","Blue Whale",5,34.107195,-119.651666,"Certain",2017-06-16,6,2017
"1111",41883,"Megaptera novaeangliae","Humpback Whale",2,34.248379,-119.614556,"Certain",2017-06-16,6,2017
"1112",41882,"Megaptera novaeangliae","Humpback Whale",6,34.272337,-119.590201,"Certain",2017-06-16,6,2017
"1113",41907,"Balaenoptera musculus","Blue Whale",1,34.157535,-119.648895,"Certain",2017-06-17,6,2017
"1114",41913,"Megaptera novaeangliae","Humpback Whale",1,34.170619,-119.663399,"Certain",2017-06-17,6,2017
"1115",41910,"Megaptera novaeangliae","Humpback Whale",3,34.174604,-119.665241,"Certain",2017-06-17,6,2017
"1116",41912,"Balaenoptera musculus","Blue Whale",2,34.104703,-119.626095,"Certain",2017-06-17,6,2017
"1117",41911,"Balaenoptera musculus","Blue Whale",3,34.108848,-119.591987,"Certain",2017-06-17,6,2017
"1118",41959,"Megaptera novaeangliae","Humpback Whale",2,34.255516,-119.619221,"Certain",2017-06-19,6,2017
"1119",41957,"Balaenoptera musculus","Blue Whale",1,34.13195,-119.618568,"Certain",2017-06-19,6,2017
"1120",41961,"Balaenoptera musculus","Blue Whale",2,34.102515,-119.6112,"Certain",2017-06-19,6,2017
"1121",41955,"Megaptera novaeangliae","Humpback Whale",2,34.112216,-119.640327,"Certain",2017-06-19,6,2017
"1122",41953,"Balaenoptera musculus","Blue Whale",5,34.130435,-119.65883,"Certain",2017-06-19,6,2017
"1123",41956,"Megaptera novaeangliae","Humpback Whale",3,34.26992,-119.677808,"Certain",2017-06-19,6,2017
"1124",5248,"Balaenoptera musculus","Blue Whale",4,38.098784,-123.382217,"Certain",2014-07-23,7,2014
"1125",5245,"Balaenoptera musculus","Blue Whale",1,38.09783,-123.384442,"Certain",2014-07-23,7,2014
"1126",5256,"Megaptera novaeangliae","Humpback Whale",4,38.096643,-123.386957,"Certain",2014-07-23,7,2014
"1127",5254,"Balaenoptera musculus","Blue Whale",1,38.091814,-123.397234,"Certain",2014-07-23,7,2014
"1128",5253,"Megaptera novaeangliae","Humpback Whale",1,38.048062,-123.486474,"Certain",2014-07-23,7,2014
"1129",5259,"Megaptera novaeangliae","Humpback Whale",1,38.050597,-123.402259,"Certain",2014-07-23,7,2014
"1130",5250,"Megaptera novaeangliae","Humpback Whale",1,38.050927,-123.391061,"Certain",2014-07-23,7,2014
"1131",5247,"Balaenoptera musculus","Blue Whale",1,38.051442,-123.372442,"Certain",2014-07-23,7,2014
"1132",5244,"Megaptera novaeangliae","Humpback Whale",1,38.051904,-123.352759,"Certain",2014-07-23,7,2014
"1133",5255,"Megaptera novaeangliae","Humpback Whale",1,38.052086,-123.348107,"Certain",2014-07-23,7,2014
"1134",5257,"Megaptera novaeangliae","Humpback Whale",1,38.052193,-123.346319,"Certain",2014-07-23,7,2014
"1135",5263,"Megaptera novaeangliae","Humpback Whale",2,37.807476,-123.144398,"Certain",2014-07-19,7,2014
"1136",5272,"Megaptera novaeangliae","Humpback Whale",3,37.80648,-123.181621,"Certain",2014-07-19,7,2014
"1137",5271,"Megaptera novaeangliae","Humpback Whale",1,37.806097,-123.197423,"Certain",2014-07-19,7,2014
"1138",42025,"Megaptera novaeangliae","Humpback Whale",2,34.300631,-119.653777,"Certain",2017-06-20,6,2017
"1139",42026,"Balaenoptera musculus","Blue Whale",7,34.093996,-119.632464,"Certain",2017-06-20,6,2017
"1140",42024,"Megaptera novaeangliae","Humpback Whale",1,34.261813,-119.617217,"Certain",2017-06-20,6,2017
"1141",42064,"Megaptera novaeangliae","Humpback Whale",6,34.32332,-119.669917,"Certain",2017-06-21,6,2017
"1142",42065,"Balaenoptera musculus","Blue Whale",3,34.099171,-119.636573,"Certain",2017-06-21,6,2017
"1143",42066,"Balaenoptera musculus","Blue Whale",1,34.094426,-119.531802,"Certain",2017-06-21,6,2017
"1144",42084,"Megaptera novaeangliae","Humpback Whale",5,34.136773,-119.393351,"Certain",2017-06-18,6,2017
"1145",42081,"Megaptera novaeangliae","Humpback Whale",1,34.149052,-119.420697,"Certain",2017-06-18,6,2017
"1146",42078,"Balaenoptera musculus","Blue Whale",3,34.095747,-119.603215,"Certain",2017-06-18,6,2017
"1147",42082,"Balaenoptera musculus","Blue Whale",2,34.091674,-119.604397,"Certain",2017-06-18,6,2017
"1148",42079,"Balaenoptera musculus","Blue Whale",2,34.09697,-119.61029,"Certain",2017-06-18,6,2017
"1149",42083,"Megaptera novaeangliae","Humpback Whale",9,34.152998,-119.429165,"Certain",2017-06-18,6,2017
"1150",42113,"Megaptera novaeangliae","Humpback Whale",2,34.301143,-119.649831,"Certain",2017-06-22,6,2017
"1151",42108,"Balaenoptera musculus","Blue Whale",1,34.112347,-119.734653,"Certain",2017-06-22,6,2017
"1152",42111,"Balaenoptera musculus","Blue Whale",1,34.112578,-119.733934,"Certain",2017-06-22,6,2017
"1153",42115,"Balaenoptera musculus","Blue Whale",1,34.113846,-119.716018,"Certain",2017-06-22,6,2017
"1154",42112,"Balaenoptera musculus","Blue Whale",1,34.122257,-119.707947,"Certain",2017-06-22,6,2017
"1155",42139,"Megaptera novaeangliae","Humpback Whale",5,34.340151,-119.695542,"Certain",2017-06-23,6,2017
"1156",42136,"Balaenoptera musculus","Blue Whale",3,34.124595,-119.722626,"Certain",2017-06-23,6,2017
"1157",42140,"Balaenoptera musculus","Blue Whale",2,34.110766,-119.692495,"Certain",2017-06-23,6,2017
"1158",42135,"Megaptera novaeangliae","Humpback Whale",4,34.33292,-119.726964,"Certain",2017-06-23,6,2017
"1159",491,"Megaptera novaeangliae","Humpback Whale",1,37.650886,-122.877946,"Certain",2013-09-01,9,2013
"1160",42236,"Megaptera novaeangliae","Humpback Whale",1,34.284967,-119.944811,"Certain",2017-06-26,6,2017
"1161",42237,"Balaenoptera musculus","Blue Whale",1,34.411778,-120.715966,"Certain",2017-06-26,6,2017
"1162",42238,"Balaenoptera musculus","Blue Whale",1,34.422837,-120.730199,"Certain",2017-06-26,6,2017
"1163",42246,"Megaptera novaeangliae","Humpback Whale",5,34.301753,-119.779079,"Certain",2017-06-26,6,2017
"1164",42241,"Megaptera novaeangliae","Humpback Whale",2,34.301657,-119.782455,"Certain",2017-06-26,6,2017
"1165",42242,"Megaptera novaeangliae","Humpback Whale",2,34.308629,-119.792619,"Certain",2017-06-26,6,2017
"1166",42245,"Megaptera novaeangliae","Humpback Whale",4,34.274573,-119.743999,"Certain",2017-06-26,6,2017
"1167",42331,"Megaptera novaeangliae","Humpback Whale",1,34.275393,-119.742398,"Certain",2017-06-27,6,2017
"1168",42330,"Megaptera novaeangliae","Humpback Whale",6,34.246602,-119.731924,"Certain",2017-06-27,6,2017
"1169",42414,"Megaptera novaeangliae","Humpback Whale",2,34.277661,-119.756532,"Certain",2017-06-28,6,2017
"1170",42415,"Balaenoptera musculus","Blue Whale",4,34.111513,-119.798427,"Certain",2017-06-28,6,2017
"1171",42411,"Balaenoptera musculus","Blue Whale",3,34.112229,-119.795233,"Certain",2017-06-28,6,2017
"1172",42412,"Balaenoptera musculus","Blue Whale",4,34.105537,-119.792056,"Certain",2017-06-28,6,2017
"1173",42417,"Megaptera novaeangliae","Humpback Whale",1,34.280898,-119.742537,"Certain",2017-06-28,6,2017
"1174",42460,"Megaptera novaeangliae","Humpback Whale",6,34.346812,-119.812914,"Certain",2017-06-30,6,2017
"1175",42461,"Balaenoptera musculus","Blue Whale",8,34.131616,-119.890602,"Certain",2017-06-30,6,2017
"1176",42456,"Megaptera novaeangliae","Humpback Whale",7,34.303228,-119.772064,"Certain",2017-06-30,6,2017
"1177",42499,"Megaptera novaeangliae","Humpback Whale",1,34.331794,-119.747546,"Certain",2017-07-01,7,2017
"1178",42502,"Balaenoptera musculus","Blue Whale",2,34.130874,-119.892169,"Certain",2017-07-01,7,2017
"1179",42503,"Balaenoptera musculus","Blue Whale",2,34.124958,-119.870315,"Certain",2017-07-01,7,2017
"1180",42500,"Balaenoptera musculus","Blue Whale",2,34.128419,-119.856244,"Certain",2017-07-01,7,2017
"1181",42509,"Balaenoptera musculus","Blue Whale",7,34.128094,-119.875775,"Certain",2017-07-01,7,2017
"1182",42507,"Megaptera novaeangliae","Humpback Whale",1,34.174682,-119.426218,"Certain",2017-07-01,7,2017
"1183",42523,"Megaptera novaeangliae","Humpback Whale",5,34.329319,-119.679756,"Certain",2017-07-02,7,2017
"1184",42527,"Megaptera novaeangliae","Humpback Whale",3,34.296494,-119.691804,"Certain",2017-07-02,7,2017
"1185",42524,"Balaenoptera musculus","Blue Whale",7,34.177964,-119.715624,"Certain",2017-07-02,7,2017
"1186",42525,"Megaptera novaeangliae","Humpback Whale",2,34.305968,-119.680294,"Certain",2017-07-02,7,2017
"1187",42643,"Megaptera novaeangliae","Humpback Whale",1,34.347064,-119.690708,"Certain",2017-07-04,7,2017
"1188",42644,"Balaenoptera musculus","Blue Whale",1,34.116767,-119.59676,"Certain",2017-07-04,7,2017
"1189",42642,"Balaenoptera musculus","Blue Whale",1,34.114866,-119.590081,"Certain",2017-07-04,7,2017
"1190",42645,"Megaptera novaeangliae","Humpback Whale",6,34.364074,-119.724662,"Certain",2017-07-04,7,2017
"1191",42671,"Megaptera novaeangliae","Humpback Whale",8,34.345126,-119.629183,"Certain",2017-07-05,7,2017
"1192",42672,"Balaenoptera musculus","Blue Whale",1,34.115378,-119.590607,"Certain",2017-07-05,7,2017
"1193",42673,"Balaenoptera musculus","Blue Whale",2,34.137584,-119.662604,"Certain",2017-07-05,7,2017
"1194",42788,"Megaptera novaeangliae","Humpback Whale",3,34.25998,-119.598161,"Certain",2017-07-06,7,2017
"1195",42789,"Balaenoptera musculus","Blue Whale",2,34.093402,-119.558877,"Certain",2017-07-06,7,2017
"1196",42791,"Balaenoptera musculus","Blue Whale",1,34.094864,-119.557957,"Certain",2017-07-06,7,2017
"1197",42792,"Balaenoptera musculus","Blue Whale",1,34.092007,-119.58102,"Certain",2017-07-06,7,2017
"1198",42794,"Balaenoptera musculus","Blue Whale",1,34.117551,-119.543902,"Certain",2017-07-06,7,2017
"1199",42796,"Megaptera novaeangliae","Humpback Whale",6,34.276199,-119.560298,"Certain",2017-07-06,7,2017
"1200",42798,"Balaenoptera musculus","Blue Whale",3,34.109492,-119.519144,"Certain",2017-07-06,7,2017
"1201",42799,"Balaenoptera musculus","Blue Whale",2,34.088875,-119.554051,"Certain",2017-07-06,7,2017
"1202",42838,"Megaptera novaeangliae","Humpback Whale",4,34.288397,-119.624109,"Certain",2017-07-07,7,2017
"1203",42836,"Balaenoptera musculus","Blue Whale",2,34.125896,-119.523279,"Certain",2017-07-07,7,2017
"1204",42835,"Megaptera novaeangliae","Humpback Whale",7,34.271018,-119.627618,"Certain",2017-07-07,7,2017
"1205",42966,"Balaenoptera musculus","Blue Whale",3,34.107684,-119.646059,"Certain",2017-07-09,7,2017
"1206",42962,"Megaptera novaeangliae","Humpback Whale",2,34.241573,-119.639651,"Certain",2017-07-09,7,2017
"1207",42971,"Megaptera novaeangliae","Humpback Whale",3,34.265584,-119.659807,"Certain",2017-07-09,7,2017
"1208",42972,"Balaenoptera musculus","Blue Whale",1,34.117676,-119.802607,"Certain",2017-07-09,7,2017
"1209",42976,"Balaenoptera musculus","Blue Whale",2,34.117505,-119.65727,"Certain",2017-07-09,7,2017
"1210",42969,"Balaenoptera musculus","Blue Whale",1,34.108508,-119.649337,"Certain",2017-07-09,7,2017
"1211",42970,"Megaptera novaeangliae","Humpback Whale",1,34.184675,-119.430759,"Certain",2017-07-09,7,2017
"1212",43024,"Megaptera novaeangliae","Humpback Whale",2,34.289886,-119.660861,"Certain",2017-07-10,7,2017
"1213",43025,"Megaptera novaeangliae","Humpback Whale",4,34.116481,-119.769943,"Certain",2017-07-10,7,2017
"1214",500,"Megaptera novaeangliae","Humpback Whale",1,37.679017,-123.017104,"Certain",2013-09-02,9,2013
"1215",43075,"Megaptera novaeangliae","Humpback Whale",4,34.281163,-119.853858,"Certain",2017-07-11,7,2017
"1216",43073,"Balaenoptera musculus","Blue Whale",1,34.133845,-119.993815,"Certain",2017-07-11,7,2017
"1217",43132,"Megaptera novaeangliae","Humpback Whale",3,34.331433,-119.776469,"Certain",2017-07-13,7,2017
"1218",43130,"Balaenoptera musculus","Blue Whale",2,34.143221,-119.96615,"Certain",2017-07-13,7,2017
"1219",43129,"Megaptera novaeangliae","Humpback Whale",2,34.327854,-119.747474,"Certain",2017-07-13,7,2017
"1220",43206,"Megaptera novaeangliae","Humpback Whale",2,34.3377,-119.751151,"Certain",2017-07-14,7,2017
"1221",43208,"Megaptera novaeangliae","Humpback Whale",2,34.339943,-119.758676,"Certain",2017-07-14,7,2017
"1222",43201,"Megaptera novaeangliae","Humpback Whale",1,34.310712,-119.764418,"Certain",2017-07-14,7,2017
"1223",43210,"Megaptera novaeangliae","Humpback Whale",3,34.266946,-119.791329,"Certain",2017-07-14,7,2017
"1224",43203,"Megaptera novaeangliae","Humpback Whale",3,34.243403,-119.812337,"Certain",2017-07-14,7,2017
"1225",43205,"Balaenoptera musculus","Blue Whale",1,34.143356,-119.977991,"Certain",2017-07-14,7,2017
"1226",43204,"Balaenoptera musculus","Blue Whale",1,34.143157,-119.978976,"Certain",2017-07-14,7,2017
"1227",43209,"Balaenoptera musculus","Blue Whale",2,34.14557,-119.98315,"Certain",2017-07-14,7,2017
"1228",43215,"Megaptera novaeangliae","Humpback Whale",1,36.679942,-121.962554,"Certain",2017-07-14,7,2017
"1229",43216,"Megaptera novaeangliae","Humpback Whale",1,36.632435,-121.955117,"Certain",2017-07-14,7,2017
"1230",5417,"Megaptera novaeangliae","Humpback Whale",2,34.345298,-119.607272,"Certain",2014-07-26,7,2014
"1231",5420,"Megaptera novaeangliae","Humpback Whale",2,34.338298,-119.615255,"Certain",2014-07-26,7,2014
"1232",44209,"Megaptera novaeangliae","Humpback Whale",1,34.369725,-119.716082,"Certain",2017-07-16,7,2017
"1233",44211,"Megaptera novaeangliae","Humpback Whale",7,34.241242,-119.647218,"Certain",2017-07-16,7,2017
"1234",44212,"Megaptera novaeangliae","Humpback Whale",2,34.207165,-119.63462,"Certain",2017-07-16,7,2017
"1235",44258,"Megaptera novaeangliae","Humpback Whale",2,34.259508,-119.646834,"Certain",2017-07-17,7,2017
"1236",44263,"Megaptera novaeangliae","Humpback Whale",3,34.216216,-119.914562,"Certain",2017-07-17,7,2017
"1237",44326,"Megaptera novaeangliae","Humpback Whale",1,34.334721,-119.76548,"Certain",2017-07-18,7,2017
"1238",44323,"Megaptera novaeangliae","Humpback Whale",1,34.292981,-119.852617,"Certain",2017-07-18,7,2017
"1239",44321,"Megaptera novaeangliae","Humpback Whale",1,34.23786,-119.876034,"Certain",2017-07-18,7,2017
"1240",44327,"Megaptera novaeangliae","Humpback Whale",1,34.31961,-119.794587,"Certain",2017-07-18,7,2017
"1241",44389,"Megaptera novaeangliae","Humpback Whale",2,34.340944,-119.796723,"Certain",2017-07-19,7,2017
"1242",44465,"Megaptera novaeangliae","Humpback Whale",8,34.336419,-119.872028,"Certain",2017-07-20,7,2017
"1243",44505,"Megaptera novaeangliae","Humpback Whale",2,34.256487,-119.538373,"Certain",2017-07-20,7,2017
"1244",44503,"Megaptera novaeangliae","Humpback Whale",1,34.259562,-119.571376,"Certain",2017-07-20,7,2017
"1245",44533,"Megaptera novaeangliae","Humpback Whale",1,34.266526,-120.020912,"Certain",2017-07-21,7,2017
"1246",44534,"Balaenoptera musculus","Blue Whale",1,34.376032,-120.542357,"Certain",2017-07-21,7,2017
"1247",44535,"Balaenoptera musculus","Blue Whale",5,34.014144,-120.482299,"Certain",2017-07-21,7,2017
"1248",44536,"Balaenoptera musculus","Blue Whale",6,34.191613,-120.388765,"Certain",2017-07-21,7,2017
"1249",44531,"Balaenoptera musculus","Blue Whale",1,34.073282,-119.419265,"Certain",2017-07-21,7,2017
"1250",44532,"Balaenoptera musculus","Blue Whale",2,34.082718,-119.423907,"Certain",2017-07-21,7,2017
"1251",44539,"Megaptera novaeangliae","Humpback Whale",1,34.320209,-119.742332,"Certain",2017-07-21,7,2017
"1252",44540,"Megaptera novaeangliae","Humpback Whale",4,34.324991,-120.005337,"Certain",2017-07-21,7,2017
"1253",519,"Megaptera novaeangliae","Humpback Whale",1,37.681281,-123.099387,"Certain",2013-09-07,9,2013
"1254",44610,"Megaptera novaeangliae","Humpback Whale",2,34.26346,-119.626892,"Certain",2017-07-22,7,2017
"1255",44607,"Balaenoptera musculus","Blue Whale",1,34.084567,-119.41518,"Certain",2017-07-22,7,2017
"1256",44632,"Megaptera novaeangliae","Humpback Whale",1,34.360043,-119.747993,"Certain",2017-07-23,7,2017
"1257",44636,"Balaenoptera musculus","Blue Whale",1,34.093696,-119.439602,"Certain",2017-07-23,7,2017
"1258",44643,"Megaptera novaeangliae","Humpback Whale",1,34.121846,-119.322323,"Certain",2017-07-23,7,2017
"1259",44642,"Balaenoptera musculus","Blue Whale",1,34.103669,-119.353761,"Certain",2017-07-23,7,2017
"1260",44726,"Megaptera novaeangliae","Humpback Whale",2,34.23358,-119.617977,"Certain",2017-07-24,7,2017
"1261",44732,"Balaenoptera musculus","Blue Whale",1,34.089793,-119.43968,"Certain",2017-07-21,7,2017
"1262",44831,"Megaptera novaeangliae","Humpback Whale",4,34.089093,-119.356472,"Certain",2017-07-25,7,2017
"1263",44897,"Megaptera novaeangliae","Humpback Whale",1,34.13139,-119.392326,"Certain",2017-07-26,7,2017
"1264",44982,"Megaptera novaeangliae","Humpback Whale",5,34.378283,-119.986706,"Certain",2017-07-27,7,2017
"1265",5521,"Megaptera novaeangliae","Humpback Whale",1,34.349363,-119.592925,"Certain",2014-07-27,7,2014
"1266",45044,"Megaptera novaeangliae","Humpback Whale",1,34.387373,-120.003035,"Certain",2017-07-28,7,2017
"1267",45043,"Megaptera novaeangliae","Humpback Whale",3,34.38514,-120.115663,"Certain",2017-07-28,7,2017
"1268",45041,"Megaptera novaeangliae","Humpback Whale",1,34.37364,-120.071613,"Certain",2017-07-28,7,2017
"1269",45057,"Megaptera novaeangliae","Humpback Whale",1,34.387373,-120.003035,"Certain",2017-07-28,7,2017
