"","vernacularName","scientificName","OccurenceID","individualCount","lat","lon","occurenceStatus","date","month","year"
"2249","Humpback Whale","Megaptera novaeangliae",14583,3,34.235715,-119.524087,"Certain",2015-06-27,6,2015
"2250","Humpback Whale","Megaptera novaeangliae",14595,4,34.358456,-119.687553,"Certain",2015-06-28,6,2015
"2251","Humpback Whale","Megaptera novaeangliae",14591,3,34.355633,-119.715494,"Certain",2015-06-28,6,2015
"2252","Humpback Whale","Megaptera novaeangliae",14593,6,34.306133,-119.717636,"Certain",2015-06-28,6,2015
"2253","Humpback Whale","Megaptera novaeangliae",14594,7,34.307614,-119.687444,"Certain",2015-06-28,6,2015
"2254","Humpback Whale","Megaptera novaeangliae",14628,2,37.803304,-122.49615,"Certain",2015-06-28,6,2015
"2255","Humpback Whale","Megaptera novaeangliae",14629,2,37.789123,-122.574358,"Certain",2015-06-28,6,2015
"2256","Blue Whale","Balaenoptera musculus",14631,3,37.683539,-123.039047,"Certain",2015-06-28,6,2015
"2257","Humpback Whale","Megaptera novaeangliae",14655,1,34.296414,-119.730472,"Certain",2015-06-29,6,2015
"2258","Humpback Whale","Megaptera novaeangliae",14653,4,34.296432,-119.732985,"Certain",2015-06-29,6,2015
"2259","Humpback Whale","Megaptera novaeangliae",14657,4,34.325855,-119.786734,"Certain",2015-06-29,6,2015
"2260","Humpback Whale","Megaptera novaeangliae",14658,4,34.33407,-119.798642,"Certain",2015-06-29,6,2015
"2261","Humpback Whale","Megaptera novaeangliae",14652,4,34.361801,-119.842954,"Certain",2015-06-29,6,2015
"2262","Humpback Whale","Megaptera novaeangliae",14695,2,34.180087,-119.384328,"Certain",2015-06-30,6,2015
"2263","Humpback Whale","Megaptera novaeangliae",14691,1,34.16695,-119.405267,"Certain",2015-06-30,6,2015
"2264","Blue Whale","Balaenoptera musculus",14697,1,34.109083,-119.494321,"Certain",2015-06-30,6,2015
"2265","Blue Whale","Balaenoptera musculus",14693,1,34.108388,-119.523393,"Certain",2015-06-30,6,2015
"2266","Blue Whale","Balaenoptera musculus",14690,2,34.090913,-119.540717,"Certain",2015-06-30,6,2015
"2267","Blue Whale","Balaenoptera musculus",14699,1,34.095076,-119.622597,"Certain",2015-06-30,6,2015
"2268","Humpback Whale","Megaptera novaeangliae",14698,6,34.236465,-119.513846,"Certain",2015-06-30,6,2015
"2269","Humpback Whale","Megaptera novaeangliae",14758,1,34.325589,-119.708063,"Certain",2015-07-02,7,2015
"2270","Humpback Whale","Megaptera novaeangliae",14756,1,34.309996,-119.739973,"Certain",2015-07-02,7,2015
"2271","Humpback Whale","Megaptera novaeangliae",14757,4,34.254916,-119.623341,"Certain",2015-07-02,7,2015
"2272","Blue Whale","Balaenoptera musculus",14760,2,34.118193,-119.475255,"Certain",2015-07-02,7,2015
"2273","Humpback Whale","Megaptera novaeangliae",14754,3,34.320602,-119.586333,"Certain",2015-07-02,7,2015
"2274","Humpback Whale","Megaptera novaeangliae",14797,4,34.325716,-119.642212,"Certain",2015-07-03,7,2015
"2275","Humpback Whale","Megaptera novaeangliae",14793,2,34.318739,-119.590084,"Certain",2015-07-03,7,2015
"2276","Humpback Whale","Megaptera novaeangliae",14791,3,34.302986,-119.554645,"Certain",2015-07-03,7,2015
"2277","Humpback Whale","Megaptera novaeangliae",14792,2,34.2601,-119.524252,"Certain",2015-07-03,7,2015
"2278","Blue Whale","Balaenoptera musculus",14900,2,34.066012,-119.535532,"Certain",2015-07-02,7,2015
"2279","Humpback Whale","Megaptera novaeangliae",14906,1,34.368139,-119.677624,"Certain",2015-07-05,7,2015
"2280","Humpback Whale","Megaptera novaeangliae",14903,1,34.349493,-119.664528,"Certain",2015-07-05,7,2015
"2281","Humpback Whale","Megaptera novaeangliae",14902,7,34.31869,-119.598046,"Certain",2015-07-05,7,2015
"2282","Humpback Whale","Megaptera novaeangliae",14910,3,34.310442,-119.550971,"Certain",2015-07-05,7,2015
"2283","Humpback Whale","Megaptera novaeangliae",14908,4,34.281814,-119.53843,"Certain",2015-07-05,7,2015
"2284","Humpback Whale","Megaptera novaeangliae",14907,4,34.259428,-119.507051,"Certain",2015-07-05,7,2015
"2285","Humpback Whale","Megaptera novaeangliae",15041,1,34.302975,-119.625828,"Certain",2015-07-06,7,2015
"2286","Humpback Whale","Megaptera novaeangliae",15042,1,34.219545,-119.59037,"Certain",2015-07-06,7,2015
"2287","Humpback Whale","Megaptera novaeangliae",15043,6,34.18572,-119.579019,"Certain",2015-07-06,7,2015
"2288","Blue Whale","Balaenoptera musculus",15040,2,34.159893,-119.449998,"Certain",2015-07-06,7,2015
"2289","Humpback Whale","Megaptera novaeangliae",14999,7,34.230205,-119.583426,"Certain",2015-07-07,7,2015
"2290","Humpback Whale","Megaptera novaeangliae",14994,2,34.252461,-119.559089,"Certain",2015-07-07,7,2015
"2291","Humpback Whale","Megaptera novaeangliae",15001,2,34.256448,-119.53116,"Certain",2015-07-07,7,2015
"2292","Humpback Whale","Megaptera novaeangliae",14996,2,34.255243,-119.444082,"Certain",2015-07-07,7,2015
"2293","Humpback Whale","Megaptera novaeangliae",15021,1,34.145532,-119.423611,"Certain",2015-07-07,7,2015
"2294","Humpback Whale","Megaptera novaeangliae",15022,3,34.171138,-119.377785,"Certain",2015-07-07,7,2015
"2295","Humpback Whale","Megaptera novaeangliae",15120,2,34.288579,-119.700722,"Certain",2015-07-11,7,2015
"2296","Humpback Whale","Megaptera novaeangliae",15117,2,34.255533,-119.68198,"Certain",2015-07-11,7,2015
"2297","Humpback Whale","Megaptera novaeangliae",15116,4,34.238934,-119.701113,"Certain",2015-07-11,7,2015
"2298","Humpback Whale","Megaptera novaeangliae",15121,2,34.28384,-119.695317,"Certain",2015-07-11,7,2015
"2299","Humpback Whale","Megaptera novaeangliae",15184,3,34.061243,-119.364307,"Certain",2015-07-11,7,2015
"2300","Humpback Whale","Megaptera novaeangliae",15186,2,34.06335,-119.35305,"Certain",2015-07-11,7,2015
"2301","Humpback Whale","Megaptera novaeangliae",15193,2,34.066537,-119.348994,"Certain",2015-07-11,7,2015
"2302","Humpback Whale","Megaptera novaeangliae",15172,1,34.081266,-119.354925,"Certain",2015-07-11,7,2015
"2303","Humpback Whale","Megaptera novaeangliae",15183,7,34.153216,-119.598744,"Certain",2015-07-11,7,2015
"2304","Humpback Whale","Megaptera novaeangliae",15185,2,34.149537,-119.586625,"Certain",2015-07-11,7,2015
"2305","Humpback Whale","Megaptera novaeangliae",15188,1,34.13647,-119.578988,"Certain",2015-07-11,7,2015
"2306","Humpback Whale","Megaptera novaeangliae",15167,3,34.130754,-119.466877,"Certain",2015-07-11,7,2015
"2307","Humpback Whale","Megaptera novaeangliae",15171,3,34.128482,-119.459572,"Certain",2015-07-11,7,2015
"2308","Blue Whale","Balaenoptera musculus",15175,1,34.132437,-119.456601,"Certain",2015-07-11,7,2015
"2309","Humpback Whale","Megaptera novaeangliae",15173,5,34.132314,-119.456293,"Certain",2015-07-11,7,2015
"2310","Blue Whale","Balaenoptera musculus",15169,1,34.128395,-119.458369,"Certain",2015-07-11,7,2015
"2311","Humpback Whale","Megaptera novaeangliae",15199,4,34.111849,-119.544375,"Certain",2015-07-11,7,2015
"2312","Humpback Whale","Megaptera novaeangliae",15189,7,34.118326,-119.509304,"Certain",2015-07-11,7,2015
"2313","Humpback Whale","Megaptera novaeangliae",15195,5,34.148397,-119.456223,"Certain",2015-07-12,7,2015
"2314","Humpback Whale","Megaptera novaeangliae",15200,2,34.189913,-119.387427,"Certain",2015-07-08,7,2015
"2315","Humpback Whale","Megaptera novaeangliae",15206,1,34.188463,-119.372313,"Certain",2015-07-06,7,2015
"2316","Humpback Whale","Megaptera novaeangliae",15205,1,34.192129,-119.378613,"Certain",2015-07-06,7,2015
"2317","Humpback Whale","Megaptera novaeangliae",15207,4,34.186548,-119.397998,"Certain",2015-07-06,7,2015
"2318","Humpback Whale","Megaptera novaeangliae",15210,4,34.226669,-119.752395,"Certain",2015-07-08,7,2015
"2319","Humpback Whale","Megaptera novaeangliae",15214,2,34.2913,-119.630215,"Certain",2015-07-04,7,2015
"2320","Humpback Whale","Megaptera novaeangliae",15213,2,34.301166,-119.609071,"Certain",2015-07-04,7,2015
"2321","Humpback Whale","Megaptera novaeangliae",15215,1,34.111886,-119.480161,"Certain",2015-07-04,7,2015
"2322","Humpback Whale","Megaptera novaeangliae",15222,2,34.353599,-119.702198,"Certain",2015-06-30,6,2015
"2323","Humpback Whale","Megaptera novaeangliae",15221,1,34.315414,-119.748818,"Certain",2015-06-30,6,2015
"2324","Humpback Whale","Megaptera novaeangliae",15232,4,37.791417,-122.569897,"Certain",2015-07-12,7,2015
"2325","Humpback Whale","Megaptera novaeangliae",15230,1,37.775778,-122.595073,"Certain",2015-07-12,7,2015
"2326","Humpback Whale","Megaptera novaeangliae",15317,3,34.170375,-119.375262,"Certain",2015-07-10,7,2015
"2327","Humpback Whale","Megaptera novaeangliae",15322,1,34.162766,-119.408545,"Certain",2015-07-14,7,2015
"2328","Humpback Whale","Megaptera novaeangliae",15321,6,34.167344,-119.478319,"Certain",2015-07-14,7,2015
"2329","Humpback Whale","Megaptera novaeangliae",15320,3,34.135254,-119.592868,"Certain",2015-07-14,7,2015
"2330","Blue Whale","Balaenoptera musculus",15319,1,34.144245,-119.929266,"Certain",2015-07-14,7,2015
"2331","Humpback Whale","Megaptera novaeangliae",15327,2,34.205035,-119.437846,"Certain",2015-07-14,7,2015
"2332","Humpback Whale","Megaptera novaeangliae",15335,2,34.287534,-119.746827,"Certain",2015-07-12,7,2015
"2333","Humpback Whale","Megaptera novaeangliae",15336,5,34.20934,-119.792785,"Certain",2015-07-12,7,2015
"2334","Humpback Whale","Megaptera novaeangliae",15356,1,34.315865,-119.762356,"Certain",2015-07-15,7,2015
"2335","Humpback Whale","Megaptera novaeangliae",15364,2,34.313022,-119.765763,"Certain",2015-07-15,7,2015
"2336","Humpback Whale","Megaptera novaeangliae",15363,3,34.309816,-119.731479,"Certain",2015-07-15,7,2015
"2337","Humpback Whale","Megaptera novaeangliae",15362,3,34.318559,-119.729536,"Certain",2015-07-15,7,2015
"2338","Humpback Whale","Megaptera novaeangliae",15360,2,34.25907,-119.784501,"Certain",2015-07-15,7,2015
"2339","Humpback Whale","Megaptera novaeangliae",15359,3,34.171062,-119.770366,"Certain",2015-07-15,7,2015
"2340","Humpback Whale","Megaptera novaeangliae",15357,2,34.15046,-119.764722,"Certain",2015-07-15,7,2015
"2341","Humpback Whale","Megaptera novaeangliae",15385,2,34.338265,-119.788645,"Certain",2015-07-16,7,2015
"2342","Humpback Whale","Megaptera novaeangliae",15408,1,34.35475,-119.734171,"Certain",2015-07-17,7,2015
"2343","Humpback Whale","Megaptera novaeangliae",15409,2,34.339976,-119.726389,"Certain",2015-07-17,7,2015
"2344","Humpback Whale","Megaptera novaeangliae",15402,5,34.323261,-119.828343,"Certain",2015-07-17,7,2015
"2345","Humpback Whale","Megaptera novaeangliae",15401,1,34.269821,-119.879416,"Certain",2015-07-17,7,2015
"2346","Humpback Whale","Megaptera novaeangliae",15403,6,34.269158,-119.880918,"Certain",2015-07-17,7,2015
"2347","Humpback Whale","Megaptera novaeangliae",15407,2,34.305215,-119.742052,"Certain",2015-07-17,7,2015
"2348","Humpback Whale","Megaptera novaeangliae",15418,1,34.35475,-119.734171,"Certain",2015-07-17,7,2015
"2349","Humpback Whale","Megaptera novaeangliae",15415,2,34.339976,-119.726389,"Certain",2015-07-17,7,2015
"2350","Humpback Whale","Megaptera novaeangliae",15417,5,34.323261,-119.828343,"Certain",2015-07-17,7,2015
"2351","Humpback Whale","Megaptera novaeangliae",15414,1,34.269821,-119.879416,"Certain",2015-07-17,7,2015
"2352","Humpback Whale","Megaptera novaeangliae",15422,6,34.269158,-119.880918,"Certain",2015-07-17,7,2015
"2353","Humpback Whale","Megaptera novaeangliae",15416,2,34.305215,-119.742052,"Certain",2015-07-17,7,2015
"2354","Humpback Whale","Megaptera novaeangliae",15425,1,34.178259,-119.383822,"Certain",2015-07-18,7,2015
"2355","Humpback Whale","Megaptera novaeangliae",15566,4,34.325135,-119.763115,"Certain",2015-07-18,7,2015
"2356","Humpback Whale","Megaptera novaeangliae",15568,2,34.302106,-119.816145,"Certain",2015-07-18,7,2015
"2357","Humpback Whale","Megaptera novaeangliae",15570,2,34.209925,-119.867159,"Certain",2015-07-18,7,2015
"2358","Humpback Whale","Megaptera novaeangliae",15583,1,34.275726,-119.856452,"Certain",2015-07-19,7,2015
"2359","Humpback Whale","Megaptera novaeangliae",15593,2,34.247973,-119.807701,"Certain",2015-07-19,7,2015
"2360","Humpback Whale","Megaptera novaeangliae",15584,2,34.154997,-119.839981,"Certain",2015-07-19,7,2015
"2361","Humpback Whale","Megaptera novaeangliae",15589,1,34.169496,-119.822008,"Certain",2015-07-19,7,2015
"2362","Humpback Whale","Megaptera novaeangliae",15586,4,34.248815,-119.787892,"Certain",2015-07-19,7,2015
"2363","Blue Whale","Balaenoptera musculus",15602,1,34.028425,-119.354008,"Certain",2015-07-17,7,2015
"2364","Humpback Whale","Megaptera novaeangliae",15606,1,34.104113,-119.287563,"Certain",2015-07-07,7,2015
"2365","Humpback Whale","Megaptera novaeangliae",15617,1,34.357648,-119.828337,"Certain",2015-07-20,7,2015
"2366","Humpback Whale","Megaptera novaeangliae",15618,1,34.35216,-119.827194,"Certain",2015-07-20,7,2015
"2367","Humpback Whale","Megaptera novaeangliae",15616,3,34.350175,-119.850114,"Certain",2015-07-20,7,2015
"2368","Humpback Whale","Megaptera novaeangliae",15615,1,34.102713,-119.886526,"Certain",2015-07-20,7,2015
"2369","Humpback Whale","Megaptera novaeangliae",15623,1,34.147964,-119.750708,"Certain",2015-07-20,7,2015
"2370","Humpback Whale","Megaptera novaeangliae",15639,3,34.258327,-119.635311,"Certain",2015-07-21,7,2015
"2371","Humpback Whale","Megaptera novaeangliae",15640,2,34.229592,-119.679021,"Certain",2015-07-21,7,2015
"2372","Humpback Whale","Megaptera novaeangliae",15644,3,34.224248,-119.681042,"Certain",2015-07-21,7,2015
"2373","Humpback Whale","Megaptera novaeangliae",15638,1,34.205147,-119.683059,"Certain",2015-07-21,7,2015
"2374","Humpback Whale","Megaptera novaeangliae",15645,2,34.192147,-119.665927,"Certain",2015-07-21,7,2015
"2375","Humpback Whale","Megaptera novaeangliae",15646,1,34.17717,-119.645072,"Certain",2015-07-21,7,2015
"2376","Humpback Whale","Megaptera novaeangliae",15649,5,34.212157,-119.703027,"Certain",2015-07-21,7,2015
"2377","Humpback Whale","Megaptera novaeangliae",15664,1,34.301235,-119.728895,"Certain",2015-07-22,7,2015
"2378","Humpback Whale","Megaptera novaeangliae",15665,4,34.202491,-119.848865,"Certain",2015-07-22,7,2015
"2379","Humpback Whale","Megaptera novaeangliae",15692,1,34.326928,-119.719828,"Certain",2015-07-23,7,2015
"2380","Humpback Whale","Megaptera novaeangliae",15696,2,34.126831,-119.824498,"Certain",2015-07-23,7,2015
"2381","Humpback Whale","Megaptera novaeangliae",15714,1,34.282323,-119.557026,"Certain",2015-07-24,7,2015
"2382","Humpback Whale","Megaptera novaeangliae",15712,1,34.286567,-119.557132,"Certain",2015-07-24,7,2015
"2383","Humpback Whale","Megaptera novaeangliae",15717,1,34.33555,-119.606224,"Certain",2015-07-24,7,2015
"2384","Humpback Whale","Megaptera novaeangliae",15729,2,34.211,-119.380611,"Certain",2015-07-10,7,2015
"2385","Humpback Whale","Megaptera novaeangliae",15732,3,34.145792,-119.44627,"Certain",2015-07-10,7,2015
"2386","Humpback Whale","Megaptera novaeangliae",15737,2,34.071407,-119.576051,"Certain",2015-07-18,7,2015
"2387","Humpback Whale","Megaptera novaeangliae",15738,1,34.135339,-119.461933,"Certain",2015-07-18,7,2015
"2388","Humpback Whale","Megaptera novaeangliae",15754,1,34.220079,-119.472608,"Certain",2015-07-19,7,2015
"2389","Humpback Whale","Megaptera novaeangliae",15746,8,34.220079,-119.472608,"Certain",2015-07-19,7,2015
"2390","Humpback Whale","Megaptera novaeangliae",15752,2,34.220079,-119.472608,"Certain",2015-07-19,7,2015
"2391","Humpback Whale","Megaptera novaeangliae",15753,1,34.220079,-119.472608,"Certain",2015-07-19,7,2015
"2392","Humpback Whale","Megaptera novaeangliae",15757,1,34.147157,-119.417819,"Certain",2015-07-15,7,2015
"2393","Humpback Whale","Megaptera novaeangliae",15783,2,34.234743,-119.496637,"Certain",2015-07-25,7,2015
"2394","Humpback Whale","Megaptera novaeangliae",15788,2,34.236752,-119.486569,"Certain",2015-07-25,7,2015
"2395","Blue Whale","Balaenoptera musculus",15791,1,34.097709,-119.494956,"Certain",2015-07-25,7,2015
"2396","Humpback Whale","Megaptera novaeangliae",15794,2,34.117888,-119.463721,"Certain",2015-07-22,7,2015
"2397","Humpback Whale","Megaptera novaeangliae",15816,4,37.674803,-122.509579,"Certain",2015-07-26,7,2015
"2398","Humpback Whale","Megaptera novaeangliae",15827,1,34.236156,-119.474186,"Certain",2015-07-26,7,2015
"2399","Humpback Whale","Megaptera novaeangliae",15833,1,34.244048,-119.514333,"Certain",2015-07-27,7,2015
"2400","Humpback Whale","Megaptera novaeangliae",15834,3,34.157746,-119.39885,"Certain",2015-07-27,7,2015
"2401","Humpback Whale","Megaptera novaeangliae",15856,1,34.231761,-119.560152,"Certain",2015-07-28,7,2015
"2402","Humpback Whale","Megaptera novaeangliae",15857,3,34.147628,-119.390228,"Certain",2015-07-28,7,2015
"2403","Blue Whale","Balaenoptera musculus",15860,1,34.217334,-119.612388,"Certain",2015-07-28,7,2015
"2404","Humpback Whale","Megaptera novaeangliae",15870,3,34.146292,-119.412655,"Certain",2015-07-28,7,2015
"2405","Humpback Whale","Megaptera novaeangliae",15871,2,34.142915,-119.409247,"Certain",2015-07-28,7,2015
"2406","Humpback Whale","Megaptera novaeangliae",15872,3,34.167361,-119.448076,"Certain",2015-07-28,7,2015
"2407","Humpback Whale","Megaptera novaeangliae",15897,1,34.218747,-119.602929,"Certain",2015-07-29,7,2015
"2408","Humpback Whale","Megaptera novaeangliae",15903,1,34.196237,-119.450823,"Certain",2015-07-29,7,2015
"2409","Humpback Whale","Megaptera novaeangliae",15902,1,34.191198,-119.446845,"Certain",2015-07-29,7,2015
"2410","Humpback Whale","Megaptera novaeangliae",15925,3,34.17581,-119.486681,"Certain",2015-07-30,7,2015
"2411","Humpback Whale","Megaptera novaeangliae",15926,1,34.307621,-119.692486,"Certain",2015-07-30,7,2015
"2412","Humpback Whale","Megaptera novaeangliae",15949,1,34.27041,-119.661311,"Certain",2015-07-31,7,2015
"2413","Humpback Whale","Megaptera novaeangliae",15983,1,34.113629,-119.471986,"Certain",2015-07-28,7,2015
"2414","Humpback Whale","Megaptera novaeangliae",15984,1,34.16993,-119.399748,"Certain",2015-07-28,7,2015
"2415","Humpback Whale","Megaptera novaeangliae",16003,5,34.381199,-119.96095,"Certain",2015-08-02,8,2015
"2416","Humpback Whale","Megaptera novaeangliae",16002,2,34.386994,-119.995152,"Certain",2015-08-02,8,2015
"2417","Humpback Whale","Megaptera novaeangliae",16000,1,34.392916,-120.036671,"Certain",2015-08-02,8,2015
"2418","Humpback Whale","Megaptera novaeangliae",15998,2,34.395782,-120.060341,"Certain",2015-08-02,8,2015
"2419","Humpback Whale","Megaptera novaeangliae",16013,2,34.331384,-119.742648,"Certain",2015-08-02,8,2015
"2420","Humpback Whale","Megaptera novaeangliae",16016,1,34.383726,-119.965115,"Certain",2015-08-02,8,2015
"2421","Humpback Whale","Megaptera novaeangliae",16011,2,34.401725,-120.061195,"Certain",2015-08-02,8,2015
"2422","Humpback Whale","Megaptera novaeangliae",16017,2,34.374619,-120.070396,"Certain",2015-08-02,8,2015
"2423","Humpback Whale","Megaptera novaeangliae",16006,1,34.368459,-120.075618,"Certain",2015-08-02,8,2015
"2424","Humpback Whale","Megaptera novaeangliae",16020,2,34.09679,-119.48466,"Certain",2015-08-02,8,2015
"2425","Humpback Whale","Megaptera novaeangliae",16021,1,34.17019,-119.391307,"Certain",2015-07-31,7,2015
"2426","Humpback Whale","Megaptera novaeangliae",16028,1,37.768541,-122.641652,"Certain",2015-08-02,8,2015
"2427","Humpback Whale","Megaptera novaeangliae",16027,2,37.767788,-122.66484,"Certain",2015-08-02,8,2015
"2428","Humpback Whale","Megaptera novaeangliae",16026,1,37.709901,-122.923581,"Certain",2015-08-02,8,2015
"2429","Humpback Whale","Megaptera novaeangliae",16025,1,37.779008,-122.595136,"Certain",2015-08-02,8,2015
"2430","Humpback Whale","Megaptera novaeangliae",16033,2,37.793162,-122.542562,"Certain",2015-08-02,8,2015
"2431","Humpback Whale","Megaptera novaeangliae",16155,2,34.306847,-119.761871,"Certain",2015-08-03,8,2015
"2432","Humpback Whale","Megaptera novaeangliae",16154,1,34.297351,-119.707603,"Certain",2015-08-03,8,2015
"2433","Humpback Whale","Megaptera novaeangliae",16152,1,34.300776,-119.70027,"Certain",2015-08-03,8,2015
"2434","Humpback Whale","Megaptera novaeangliae",16151,1,34.267844,-119.710888,"Certain",2015-08-03,8,2015
"2435","Humpback Whale","Megaptera novaeangliae",16157,3,34.266872,-119.669559,"Certain",2015-08-03,8,2015
"2436","Humpback Whale","Megaptera novaeangliae",16183,1,34.24408,-119.652886,"Certain",2015-08-04,8,2015
"2437","Humpback Whale","Megaptera novaeangliae",16181,1,34.241001,-119.666013,"Certain",2015-08-04,8,2015
"2438","Humpback Whale","Megaptera novaeangliae",16180,1,34.241691,-119.679762,"Certain",2015-08-04,8,2015
"2439","Gray Whale","Eschrichtius robustus",16182,1,34.39794,-119.73951,"Certain",2015-08-04,8,2015
"2440","Humpback Whale","Megaptera novaeangliae",16189,2,34.130235,-119.362716,"Certain",2015-08-04,8,2015
"2441","Blue Whale","Balaenoptera musculus",16191,4,33.966774,-119.477018,"Certain",2015-08-04,8,2015
"2442","Blue Whale","Balaenoptera musculus",16186,2,33.965543,-119.485153,"Certain",2015-08-04,8,2015
"2443","Humpback Whale","Megaptera novaeangliae",16216,2,34.322982,-119.752896,"Certain",2015-08-05,8,2015
"2444","Humpback Whale","Megaptera novaeangliae",16218,1,34.287553,-119.790777,"Certain",2015-08-05,8,2015
"2445","Humpback Whale","Megaptera novaeangliae",16215,4,34.299688,-119.81426,"Certain",2015-08-05,8,2015
"2446","Humpback Whale","Megaptera novaeangliae",16255,1,34.272766,-119.658499,"Certain",2015-08-06,8,2015
"2447","Humpback Whale","Megaptera novaeangliae",16356,5,34.263111,-119.803529,"Certain",2015-08-07,8,2015
"2448","Humpback Whale","Megaptera novaeangliae",16355,4,34.209744,-119.807322,"Certain",2015-08-07,8,2015
"2449","Humpback Whale","Megaptera novaeangliae",16358,1,34.191198,-119.801459,"Certain",2015-08-07,8,2015
"2450","Humpback Whale","Megaptera novaeangliae",16350,3,34.248061,-119.801831,"Certain",2015-08-07,8,2015
"2451","Humpback Whale","Megaptera novaeangliae",2020,1,34.350863,-119.525265,"Certain",2014-02-23,2,2014
"2452","Humpback Whale","Megaptera novaeangliae",17032,1,34.261782,-119.78184,"Certain",2015-08-08,8,2015
"2453","Humpback Whale","Megaptera novaeangliae",17024,2,34.252946,-119.786039,"Certain",2015-08-08,8,2015
"2454","Humpback Whale","Megaptera novaeangliae",17021,1,34.250348,-119.81314,"Certain",2015-08-08,8,2015
"2455","Humpback Whale","Megaptera novaeangliae",17029,6,34.268036,-119.850428,"Certain",2015-08-08,8,2015
"2456","Humpback Whale","Megaptera novaeangliae",17134,2,34.155543,-119.394757,"Certain",2015-08-08,8,2015
"2457","Humpback Whale","Megaptera novaeangliae",17147,7,34.206182,-119.499324,"Certain",2015-08-08,8,2015
"2458","Humpback Whale","Megaptera novaeangliae",17136,1,34.195948,-119.51865,"Certain",2015-08-08,8,2015
"2459","Humpback Whale","Megaptera novaeangliae",17149,2,34.188553,-119.560565,"Certain",2015-08-08,8,2015
"2460","Humpback Whale","Megaptera novaeangliae",17139,2,34.168337,-119.586627,"Certain",2015-08-08,8,2015
"2461","Humpback Whale","Megaptera novaeangliae",17141,1,34.123996,-119.705777,"Certain",2015-08-08,8,2015
"2462","Humpback Whale","Megaptera novaeangliae",17152,6,34.129689,-119.441427,"Certain",2015-08-08,8,2015
"2463","Humpback Whale","Megaptera novaeangliae",17462,2,34.273391,-119.747754,"Certain",2015-08-09,8,2015
"2464","Humpback Whale","Megaptera novaeangliae",17459,1,34.253556,-119.752544,"Certain",2015-08-09,8,2015
"2465","Humpback Whale","Megaptera novaeangliae",17460,1,34.232569,-119.769714,"Certain",2015-08-09,8,2015
"2466","Humpback Whale","Megaptera novaeangliae",17461,1,34.242521,-119.810589,"Certain",2015-08-09,8,2015
"2467","Humpback Whale","Megaptera novaeangliae",17466,1,34.18235,-119.821052,"Certain",2015-08-09,8,2015
"2468","Humpback Whale","Megaptera novaeangliae",17467,4,34.148602,-119.807773,"Certain",2015-08-09,8,2015
"2469","Humpback Whale","Megaptera novaeangliae",17998,4,34.182624,-119.685145,"Certain",2015-08-11,8,2015
"2470","Humpback Whale","Megaptera novaeangliae",18006,3,34.149842,-119.746024,"Certain",2015-08-11,8,2015
"2471","Humpback Whale","Megaptera novaeangliae",18001,1,34.148379,-119.845792,"Certain",2015-08-11,8,2015
"2472","Humpback Whale","Megaptera novaeangliae",18004,1,34.147159,-119.835906,"Certain",2015-08-11,8,2015
"2473","Humpback Whale","Megaptera novaeangliae",18000,4,34.173678,-119.81032,"Certain",2015-08-11,8,2015
"2474","Humpback Whale","Megaptera novaeangliae",18015,2,34.132617,-119.699698,"Certain",2015-08-11,8,2015
"2475","Humpback Whale","Megaptera novaeangliae",18016,4,34.15186,-119.710887,"Certain",2015-08-11,8,2015
"2476","Humpback Whale","Megaptera novaeangliae",18017,2,34.118539,-119.685544,"Certain",2015-08-11,8,2015
"2477","Humpback Whale","Megaptera novaeangliae",18008,4,34.208945,-119.428161,"Certain",2015-08-11,8,2015
"2478","Blue Whale","Balaenoptera musculus",18052,2,34.130676,-119.825722,"Certain",2015-08-12,8,2015
"2479","Blue Whale","Balaenoptera musculus",18053,1,34.122544,-119.765043,"Certain",2015-08-12,8,2015
"2480","Blue Whale","Balaenoptera musculus",18054,1,34.118101,-119.736645,"Certain",2015-08-12,8,2015
"2481","Humpback Whale","Megaptera novaeangliae",18049,2,34.172786,-119.833555,"Certain",2015-08-12,8,2015
"2482","Humpback Whale","Megaptera novaeangliae",18078,5,34.337404,-119.809475,"Certain",2015-08-13,8,2015
"2483","Humpback Whale","Megaptera novaeangliae",18076,5,34.332365,-119.804923,"Certain",2015-08-13,8,2015
"2484","Humpback Whale","Megaptera novaeangliae",18073,1,34.339999,-119.768486,"Certain",2015-08-13,8,2015
"2485","Humpback Whale","Megaptera novaeangliae",18092,1,34.341337,-119.872854,"Certain",2015-08-14,8,2015
"2486","Humpback Whale","Megaptera novaeangliae",18094,3,34.314008,-119.914066,"Certain",2015-08-14,8,2015
"2487","Humpback Whale","Megaptera novaeangliae",18363,1,34.162269,-119.827744,"Certain",2015-08-15,8,2015
"2488","Humpback Whale","Megaptera novaeangliae",18364,2,34.313308,-119.717406,"Certain",2015-08-15,8,2015
"2489","Humpback Whale","Megaptera novaeangliae",2034,2,34.039731,-119.641329,"Certain",2014-03-06,3,2014
"2490","Humpback Whale","Megaptera novaeangliae",18504,2,34.248705,-119.845641,"Certain",2015-08-16,8,2015
"2491","Humpback Whale","Megaptera novaeangliae",18503,1,34.222388,-119.7944,"Certain",2015-08-16,8,2015
"2492","Humpback Whale","Megaptera novaeangliae",18502,1,34.235008,-119.818236,"Certain",2015-08-16,8,2015
"2493","Humpback Whale","Megaptera novaeangliae",18500,1,34.253783,-119.824966,"Certain",2015-08-16,8,2015
