"","vernacularName","scientificName","OccurenceID","individualCount","app_used","lat","lon","occurenceStatus","date","month","year"
"10494","Humpback Whale","Megaptera novaeangliae","59433",1,"whale_alert",55.415993,-131.766363,NA,2018-11-04,11,2018
"10495","Humpback Whale","Megaptera novaeangliae","59439",1,"whale_alert",55.411277,-131.763581,NA,2018-11-05,11,2018
"10496","Humpback Whale","Megaptera novaeangliae","59440",2,"whale_alert",38.077301,122.881699,NA,2018-11-04,11,2018
"10497","Right Whale","Eubalaena","59441",1,"whale_alert",43.74264,-64.49999,NA,2018-11-05,11,2018
"10498","Humpback Whale","Megaptera novaeangliae","59442",2,"whale_alert",36.802886,-121.852568,NA,2018-11-02,11,2018
"10499","Humpback Whale","Megaptera novaeangliae","59443",1,"whale_alert",36.805016,-121.796208,NA,2018-11-02,11,2018
"10500","Humpback Whale","Megaptera novaeangliae","59445",1,"whale_alert",36.782357,-121.867272,NA,2018-11-02,11,2018
"10501","Humpback Whale","Megaptera novaeangliae","59458",1,"whale_alert",34.028628,-119.388016,NA,2018-11-06,11,2018
"10502","Humpback Whale","Megaptera novaeangliae","59488",1,"whale_alert",58.174228,-135.032886,NA,2018-11-07,11,2018
"10503","Humpback Whale","Megaptera novaeangliae","59489",1,"whale_alert",34.016942,-119.434127,NA,2018-11-07,11,2018
"10504","Humpback Whale","Megaptera novaeangliae","59508",1,"whale_alert",55.417999,-131.781998,NA,2018-11-09,11,2018
"10505","Humpback Whale","Megaptera novaeangliae","59511",1,"whale_alert",34.17813,-119.796362,NA,2018-11-10,11,2018
"10506","Humpback Whale","Megaptera novaeangliae","59512",1,"whale_alert",34.252899,-119.837997,NA,2018-11-10,11,2018
"10507","Humpback Whale","Megaptera novaeangliae","59519",1,"whale_alert",47.319416,-122.517288,NA,2018-10-18,10,2018
"10508","Gray Whale","Eschrichtius robustus","59526",2,"whale_alert",44.787049,-124.072537,NA,2018-11-11,11,2018
"10509","Humpback Whale","Megaptera novaeangliae","59527",3,"whale_alert",36.891399,-121.978403,NA,2018-11-11,11,2018
"10510","Humpback Whale","Megaptera novaeangliae","59564",1,"whale_alert",55.328999,-131.621994,NA,2018-11-15,11,2018
"10511","Humpback Whale","Megaptera novaeangliae","59566",1,"whale_alert",36.741459,-121.947495,NA,2018-11-15,11,2018
"10512","Humpback Whale","Megaptera novaeangliae","59567",1,"whale_alert",36.747318,-121.944041,NA,2018-11-15,11,2018
"10513","Humpback Whale","Megaptera novaeangliae","59568",2,"whale_alert",34.273508,-119.912473,NA,2018-11-15,11,2018
"10514","Humpback Whale","Megaptera novaeangliae","59571",3,"whale_alert",34.285973,-119.906112,NA,2018-11-15,11,2018
"10515","Minke Whale","Balaenoptera acutorostrata","59572",4,"whale_alert",49.463151,-67.139607,NA,2018-11-16,11,2018
"10516","Humpback Whale","Megaptera novaeangliae","59578",4,"whale_alert",34.257668,-119.903723,NA,2018-11-17,11,2018
"10517","Humpback Whale","Megaptera novaeangliae","59589",1,"whale_alert",55.415362,-131.76703,NA,2018-11-17,11,2018
"10518","Humpback Whale","Megaptera novaeangliae","59602",3,"whale_alert",39.45388,-123.81402,NA,2018-11-17,11,2018
"10519","Humpback Whale","Megaptera novaeangliae","59611",1,"whale_alert",34.0993,-119.516998,NA,2018-11-20,11,2018
"10520","Minke Whale","Balaenoptera acutorostrata","59612",1,"whale_alert",48.277173,-69.429381,NA,2018-11-20,11,2018
"10521","Minke Whale","Balaenoptera acutorostrata","59613",1,"whale_alert",48.133939,-69.572153,NA,2018-11-20,11,2018
"10522","Right Whale","Eubalaena","59861",4,"whale_alert",41.007999,-70.037003,NA,2018-11-24,11,2018
"10523","Humpback Whale","Megaptera novaeangliae","59877",1,"whale_alert",55.410401,-131.762147,NA,2018-11-29,11,2018
"10524","Right Whale","Eubalaena","59880",1,"whale_alert",40.838299,-70.163612,NA,2018-12-01,12,2018
"10525","Right Whale","Eubalaena","59881",2,"whale_alert",40.872101,-70.149719,NA,2018-12-01,12,2018
"10526","Right Whale","Eubalaena","59882",4,"whale_alert",40.87566,-70.137772,NA,2018-12-01,12,2018
"10527","Right Whale","Eubalaena","59883",5,"whale_alert",40.9212,-70.127197,NA,2018-12-01,12,2018
"10528","Right Whale","Eubalaena","59884",1,"whale_alert",40.903599,-70.153603,NA,2018-12-01,12,2018
"10529","Right Whale","Eubalaena","59885",1,"whale_alert",40.981602,-70.1642,NA,2018-12-01,12,2018
"10530","Sperm Whale","Physeter macrocephalus","59890",4,"whale_alert",58.42007,-134.97064,NA,2018-12-02,12,2018
"10531","Blue Whale","Balaenoptera musculus","59905",3,"whale_alert",49.322069,-67.373907,NA,2018-12-07,12,2018
"10532","Humpback Whale","Megaptera novaeangliae","59907",1,"whale_alert",34.2381,-119.729024,NA,2018-12-09,12,2018
"10533","Humpback Whale","Megaptera novaeangliae","59908",1,"whale_alert",32.742037,-117.380539,NA,2018-12-09,12,2018
"10534","Gray Whale","Eschrichtius robustus","59919",1,"whale_alert",36.638366,-121.962736,NA,2018-12-11,12,2018
"10535","Humpback Whale","Megaptera novaeangliae","59921",2,"whale_alert",55.415001,-131.779999,NA,2018-12-12,12,2018
"10536","Right Whale","Eubalaena","59935",2,"whale_alert",39.187226,-74.303447,NA,2018-12-13,12,2018
"10537","Right Whale","Eubalaena","59936",2,"whale_alert",39.213217,-74.396144,NA,2018-12-14,12,2018
"10538","Right Whale","Eubalaena","59937",4,"whale_alert",39.158773,-74.287007,NA,2018-12-14,12,2018
"10539","Right Whale","Eubalaena","59938",4,"whale_alert",39.214001,-74.256897,NA,2018-12-14,12,2018
"10540","Humpback Whale","Megaptera novaeangliae","59950",1,"whale_alert",34.323399,-119.795998,NA,2018-12-19,12,2018
"10541","Humpback Whale","Megaptera novaeangliae","59951",1,"whale_alert",34.320482,-119.791211,NA,2018-12-19,12,2018
"10542","Minke Whale","Balaenoptera acutorostrata","59952",1,"whale_alert",34.3087,-119.793482,NA,2018-12-19,12,2018
"10543","Gray Whale","Eschrichtius robustus","59967",1,"whale_alert",34.109172,-119.8701,NA,2018-12-22,12,2018
"10544","Humpback Whale","Megaptera novaeangliae","59974",2,"whale_alert",36.8554,-121.926003,NA,2018-12-23,12,2018
"10545","Humpback Whale","Megaptera novaeangliae","59988",1,"whale_alert",55.304001,-131.578003,NA,2018-12-25,12,2018
"10546","Humpback Whale","Megaptera novaeangliae","59994",1,"whale_alert",36.826422,-121.914374,NA,2018-12-28,12,2018
"10547","Humpback Whale","Megaptera novaeangliae","59995",2,"whale_alert",36.855281,-122.009714,NA,2018-12-28,12,2018
"10548","Minke Whale","Balaenoptera acutorostrata","59997",1,"whale_alert",37.87517,-122.435411,NA,2018-12-29,12,2018
"10549","Humpback Whale","Megaptera novaeangliae","59998",1,"whale_alert",36.831973,-121.878919,NA,2018-12-29,12,2018
"10550","Humpback Whale","Megaptera novaeangliae","60000",3,"whale_alert",20.720367,-105.427246,NA,2018-12-29,12,2018
"10551","Gray Whale","Eschrichtius robustus","60001",2,"whale_alert",39.464445,-123.835927,NA,2018-12-30,12,2018
"10552","Gray Whale","Eschrichtius robustus","60005",1,"whale_alert",34.143244,-119.388746,NA,2019-01-03,1,2019
"10553","Right Whale","Eubalaena","60028",1,"whale_alert",17.35787,-88.17224,NA,2019-01-11,1,2019
"10554","Fin Whale","Balaenoptera physalus","60032",1,"whale_alert",34.106921,-119.441657,NA,2019-01-04,1,2019
"10555","Gray Whale","Eschrichtius robustus","60038",1,"whale_alert",33.477609,-117.721726,NA,2019-01-13,1,2019
"10556","Right Whale","Eubalaena","60040",1,"whale_alert",40.836601,-69.874443,NA,2019-01-13,1,2019
"10557","Right Whale","Eubalaena","60041",4,"whale_alert",40.72197,-69.882782,NA,2019-01-13,1,2019
"10558","Right Whale","Eubalaena","60042",2,"whale_alert",40.73278,-69.846191,NA,2019-01-13,1,2019
"10559","Right Whale","Eubalaena","60043",4,"whale_alert",40.7528,-69.820473,NA,2019-01-13,1,2019
"10560","Right Whale","Eubalaena","60044",2,"whale_alert",40.748199,-69.810059,NA,2019-01-13,1,2019
"10561","Right Whale","Eubalaena","60045",1,"whale_alert",40.930879,-71.494584,NA,2019-01-13,1,2019
"10562","Right Whale","Eubalaena","60046",1,"whale_alert",40.748199,-69.842941,NA,2019-01-13,1,2019
"10563","Right Whale","Eubalaena","60047",2,"whale_alert",40.75983,-69.819077,NA,2019-01-13,1,2019
"10564","Right Whale","Eubalaena","60048",1,"whale_alert",40.779308,-70.007782,NA,2019-01-13,1,2019
"10565","Right Whale","Eubalaena","60049",3,"whale_alert",40.80117,-70.020828,NA,2019-01-13,1,2019
"10566","Right Whale","Eubalaena","60050",1,"whale_alert",40.799171,-70.029503,NA,2019-01-13,1,2019
"10567","Right Whale","Eubalaena","60051",3,"whale_alert",40.778469,-70.054359,NA,2019-01-13,1,2019
"10568","Right Whale","Eubalaena","60052",1,"whale_alert",40.77681,-70.060944,NA,2019-01-13,1,2019
"10569","Right Whale","Eubalaena","60053",2,"whale_alert",40.765942,-70.062279,NA,2019-01-13,1,2019
"10570","Right Whale","Eubalaena","60054",1,"whale_alert",40.713921,-70.06675,NA,2019-01-13,1,2019
"10571","Right Whale","Eubalaena","60055",2,"whale_alert",36.892822,-74.388319,NA,2019-01-16,1,2019
"10572","Right Whale","Eubalaena","60056",1,"whale_alert",41.3279,-71.005096,NA,2019-01-17,1,2019
"10573","Humpback Whale","Megaptera novaeangliae","60061",2,"whale_alert",33.368,-117.630997,NA,2019-01-19,1,2019
"10574","Blue Whale","Balaenoptera musculus","60063",1,"whale_alert",57.143031,-83.448646,NA,2019-01-20,1,2019
"10575","Gray Whale","Eschrichtius robustus","60110",4,"whale_alert",36.635459,-121.91175,NA,2019-01-23,1,2019
"10576","Gray Whale","Eschrichtius robustus","60147",2,"whale_alert",32.429699,-117.169579,NA,2019-01-27,1,2019
"10577","Right Whale","Eubalaena","60150",1,"whale_alert",40.75,-70.083,NA,2019-01-27,1,2019
"10578","Right Whale","Eubalaena","60151",8,"whale_alert",40.733002,-70.067001,NA,2019-01-27,1,2019
"10579","Right Whale","Eubalaena","60152",6,"whale_alert",40.750999,-70.099998,NA,2019-01-27,1,2019
"10580","Right Whale","Eubalaena","60153",3,"whale_alert",40.731998,-70.083,NA,2019-01-27,1,2019
"10581","Right Whale","Eubalaena","60154",2,"whale_alert",40.749001,-70.083,NA,2019-01-27,1,2019
"10582","Humpback Whale","Megaptera novaeangliae","60157",2,"whale_alert",58.415255,-134.937258,NA,2019-01-28,1,2019
"10583","Humpback Whale","Megaptera novaeangliae","60164",2,"whale_alert",34.150373,-119.44383,NA,2018-10-29,10,2018
"10584","Killer Whale","Orcinus orca","60165",6,"whale_alert",58.75486,-135.08041,NA,2019-01-29,1,2019
"10585","Gray Whale","Eschrichtius robustus","60184",2,"whale_alert",33.955528,-119.407521,NA,2019-01-30,1,2019
"10586","Gray Whale","Eschrichtius robustus","60185",1,"whale_alert",33.991,-119.34853,NA,2019-01-30,1,2019
"10587","Gray Whale","Eschrichtius robustus","60213",1,"whale_alert",33.477464,-117.722306,NA,2019-02-06,2,2019
"10588","Gray Whale","Eschrichtius robustus","60216",2,"whale_alert",33.476963,-117.721491,NA,2019-02-07,2,2019
"10589","Humpback Whale","Megaptera novaeangliae","60217",1,"whale_alert",20.835844,-156.648151,NA,2019-02-07,2,2019
"10590","Right Whale","Eubalaena","60220",2,"whale_alert",28.06397,-80.55217,NA,2019-02-08,2,2019
"10591","Humpback Whale","Megaptera novaeangliae","60221",3,"whale_alert",36.799465,-121.875794,NA,2019-02-09,2,2019
"10592","Gray Whale","Eschrichtius robustus","60233",1,"whale_alert",34.138303,-119.366289,NA,2019-02-10,2,2019
"10593","Humpback Whale","Megaptera novaeangliae","60234",2,"whale_alert",34.114186,-119.334629,NA,2019-02-10,2,2019
"10594","Humpback Whale","Megaptera novaeangliae","60235",4,"whale_alert",34.116278,-119.343387,NA,2019-02-10,2,2019
"10595","Gray Whale","Eschrichtius robustus","60250",2,"whale_alert",33.460593,-117.714464,NA,2019-02-12,2,2019
"10596","Gray Whale","Eschrichtius robustus","60251",2,"whale_alert",33.460563,-117.7145,NA,2019-02-12,2,2019
"10597","Gray Whale","Eschrichtius robustus","60260",1,"whale_alert",34.395841,-119.685286,NA,2019-02-16,2,2019
"10598","Sperm Whale","Physeter macrocephalus","60262",1,"whale_alert",-42.542455,173.683184,NA,2019-02-18,2,2019
"10599","Sperm Whale","Physeter macrocephalus","60263",1,"whale_alert",-42.494677,173.677497,NA,2019-02-18,2,2019
"10600","Killer Whale","Orcinus orca","60266",5,"whale_alert",58.27558,-134.36562,NA,2019-02-18,2,2019
"10601","Gray Whale","Eschrichtius robustus","60281",2,"whale_alert",34.386862,-119.740288,NA,2019-02-22,2,2019
"10602","Humpback Whale","Megaptera novaeangliae","60285",2,"whale_alert",36.638203,-122.013108,NA,2019-02-23,2,2019
"10603","Gray Whale","Eschrichtius robustus","60288",5,"whale_alert",36.671704,-122.027439,NA,2019-02-23,2,2019
"10604","Humpback Whale","Megaptera novaeangliae","60299",1,"whale_alert",34.108789,-119.417728,NA,2019-02-24,2,2019
"10605","Gray Whale","Eschrichtius robustus","60301",1,"whale_alert",34.399799,-119.738998,NA,2019-02-24,2,2019
"10606","Gray Whale","Eschrichtius robustus","60302",2,"whale_alert",34.119665,-119.245525,NA,2019-02-24,2,2019
"10607","Gray Whale","Eschrichtius robustus","60303",1,"whale_alert",34.3979,-119.738899,NA,2019-02-24,2,2019
"10608","Gray Whale","Eschrichtius robustus","60304",1,"whale_alert",34.3979,-119.738899,NA,2019-02-24,2,2019
"10609","Gray Whale","Eschrichtius robustus","60306",2,"whale_alert",34.110561,-119.274989,NA,2019-02-24,2,2019
"10610","Fin Whale","Balaenoptera physalus","60311",2,"whale_alert",25,-113.5,NA,2019-02-25,2,2019
"10611","Fin Whale","Balaenoptera physalus","60312",2,"whale_alert",25.0012,-113.75261,NA,2019-02-25,2,2019
"10612","Gray Whale","Eschrichtius robustus","60314",2,"whale_alert",34.110561,-119.274989,NA,2019-02-24,2,2019
"10613","Gray Whale","Eschrichtius robustus","60316",2,"whale_alert",33.99141,-119.441099,NA,2019-01-29,1,2019
"10614","Gray Whale","Eschrichtius robustus","60315",1,"whale_alert",33.980919,-119.368987,NA,2019-01-29,1,2019
"10615","Gray Whale","Eschrichtius robustus","60318",1,"whale_alert",34.132678,-119.26695,NA,2019-02-25,2,2019
"10616","Gray Whale","Eschrichtius robustus","60319",2,"whale_alert",33.460722,-117.73172,NA,2019-02-25,2,2019
"10617","Gray Whale","Eschrichtius robustus","60320",2,"whale_alert",33.445577,-117.706071,NA,2019-02-26,2,2019
"10618","Gray Whale","Eschrichtius robustus","60321",1,"whale_alert",33.460574,-117.714471,NA,2019-02-26,2,2019
"10619","Gray Whale","Eschrichtius robustus","60331",1,"whale_alert",34.11273,-119.313735,NA,2019-02-28,2,2019
"10620","Humpback Whale","Megaptera novaeangliae","60332",3,"whale_alert",34.092928,-119.365155,NA,2019-02-28,2,2019
"10621","Humpback Whale","Megaptera novaeangliae","60333",2,"whale_alert",34.108702,-119.343097,NA,2019-02-28,2,2019
"10622","Gray Whale","Eschrichtius robustus","60334",1,"whale_alert",37.796001,-122.335999,NA,2019-02-28,2,2019
"10623","Gray Whale","Eschrichtius robustus","60335",1,"whale_alert",34.163608,-119.239755,NA,2019-02-28,2,2019
"10624","Gray Whale","Eschrichtius robustus","60336",1,"whale_alert",37.851861,-122.468571,NA,2019-02-28,2,2019
"10625","Gray Whale","Eschrichtius robustus","60354",1,"whale_alert",33.477885,-117.722619,NA,2019-03-03,3,2019
"10626","Gray Whale","Eschrichtius robustus","60356",1,"whale_alert",33.477345,-117.721783,NA,2019-03-03,3,2019
"10627","Gray Whale","Eschrichtius robustus","60371",3,"whale_alert",34.076986,-119.028184,NA,2019-03-04,3,2019
"10628","Humpback Whale","Megaptera novaeangliae","60376",1,"whale_alert",58.39704,-134.88403,NA,2019-03-06,3,2019
"10629","Humpback Whale","Megaptera novaeangliae","60382",1,"whale_alert",58.14282,-135.47455,NA,2019-03-06,3,2019
"10630","Gray Whale","Eschrichtius robustus","60383",4,"whale_alert",34.378161,-119.737253,NA,2019-03-02,3,2019
"10631","Gray Whale","Eschrichtius robustus","60384",1,"whale_alert",34.379902,-119.759003,NA,2019-03-07,3,2019
"10632","Gray Whale","Eschrichtius robustus","60385",4,"whale_alert",33.467538,-117.714842,NA,2019-03-07,3,2019
"10633","Killer Whale","Orcinus orca","60389",5,"whale_alert",57.48595,-134.58191,NA,2019-03-08,3,2019
"10634","Gray Whale","Eschrichtius robustus","60395",2,"whale_alert",34.155378,-119.41966,NA,2019-03-09,3,2019
"10635","Humpback Whale","Megaptera novaeangliae","60396",1,"whale_alert",34.104228,-119.471485,NA,2019-03-09,3,2019
"10636","Gray Whale","Eschrichtius robustus","60397",1,"whale_alert",34.019389,-119.347767,NA,2019-03-09,3,2019
"10637","Humpback Whale","Megaptera novaeangliae","60398",1,"whale_alert",55.293999,-131.578003,NA,2019-03-09,3,2019
"10638","Humpback Whale","Megaptera novaeangliae","60404",1,"whale_alert",55.293999,-131.578003,NA,2019-03-09,3,2019
"10639","Gray Whale","Eschrichtius robustus","60427",1,"whale_alert",34.392747,-119.698981,NA,2019-03-07,3,2019
"10640","Gray Whale","Eschrichtius robustus","60426",1,"whale_alert",34.392163,-119.672438,NA,2019-03-07,3,2019
"10641","Gray Whale","Eschrichtius robustus","60428",1,"whale_alert",34.390132,-119.73147,NA,2019-03-11,3,2019
"10642","Humpback Whale","Megaptera novaeangliae","60430",1,"whale_alert",37.8601,-122.45123,NA,2019-03-12,3,2019
"10643","Humpback Whale","Megaptera novaeangliae","60431",1,"whale_alert",57.0156,-135.39487,NA,2019-03-11,3,2019
"10644","Humpback Whale","Megaptera novaeangliae","60432",2,"whale_alert",57.0156,-135.39487,NA,2019-03-11,3,2019
"10645","Gray Whale","Eschrichtius robustus","60433",1,"whale_alert",34.4021,-119.839798,NA,2019-03-12,3,2019
"10646","Gray Whale","Eschrichtius robustus","60437",7,"whale_alert",33.460301,-117.714763,NA,2019-03-12,3,2019
"10647","Gray Whale","Eschrichtius robustus","60438",3,"whale_alert",33.461434,-117.712414,NA,2019-03-12,3,2019
"10648","Gray Whale","Eschrichtius robustus","60439",1,"whale_alert",33.461955,-117.714219,NA,2019-03-12,3,2019
"10649","Gray Whale","Eschrichtius robustus","60440",2,"whale_alert",33.461437,-117.712684,NA,2019-03-12,3,2019
"10650","Gray Whale","Eschrichtius robustus","60441",2,"whale_alert",33.460606,-117.714514,NA,2019-03-12,3,2019
"10651","Killer Whale","Orcinus orca","60443",9,"whale_alert",58.39417,-135.66406,NA,2019-03-13,3,2019
"10652","Gray Whale","Eschrichtius robustus","60452",4,"whale_alert",33.473926,-117.720701,NA,2019-03-14,3,2019
"10653","Gray Whale","Eschrichtius robustus","60453",2,"whale_alert",33.47367,-117.720834,NA,2019-03-14,3,2019
"10654","Gray Whale","Eschrichtius robustus","60454",1,"whale_alert",34.404498,-119.678457,NA,2019-03-14,3,2019
"10655","Gray Whale","Eschrichtius robustus","60456",1,"whale_alert",34.39335,-119.604144,NA,2019-03-14,3,2019
"10656","Gray Whale","Eschrichtius robustus","60459",1,"whale_alert",34.407476,-119.62675,NA,2019-03-14,3,2019
"10657","Humpback Whale","Megaptera novaeangliae","60460",1,"whale_alert",34.384755,-119.519585,NA,2019-03-14,3,2019
"10658","Gray Whale","Eschrichtius robustus","60481",2,"whale_alert",34.128815,-119.251235,NA,2019-03-17,3,2019
"10659","Minke Whale","Balaenoptera acutorostrata","60482",1,"whale_alert",36.821981,-121.857268,NA,2019-03-16,3,2019
"10660","Humpback Whale","Megaptera novaeangliae","60483",7,"whale_alert",36.817421,-121.854781,NA,2019-03-16,3,2019
"10661","Gray Whale","Eschrichtius robustus","60484",4,"whale_alert",36.394901,121.011269,NA,2019-03-17,3,2019
"10662","Gray Whale","Eschrichtius robustus","60485",3,"whale_alert",34.030646,-119.370319,NA,2019-03-17,3,2019
"10663","Gray Whale","Eschrichtius robustus","60486",1,"whale_alert",34.015108,-119.348227,NA,2019-03-17,3,2019
"10664","Humpback Whale","Megaptera novaeangliae","60487",1,"whale_alert",34.013896,-119.345752,NA,2019-03-17,3,2019
"10665","Gray Whale","Eschrichtius robustus","60514",4,"whale_alert",34.140445,-119.304292,NA,2019-03-18,3,2019
"10666","Humpback Whale","Megaptera novaeangliae","60515",3,"whale_alert",34.13668,-119.374289,NA,2019-03-18,3,2019
"10667","Minke Whale","Balaenoptera acutorostrata","60516",1,"whale_alert",34.140291,-119.393616,NA,2019-03-18,3,2019
"10668","Gray Whale","Eschrichtius robustus","60517",1,"whale_alert",48.003799,-122.230003,NA,2019-03-18,3,2019
"10669","Gray Whale","Eschrichtius robustus","60518",2,"whale_alert",37.840553,-122.395003,NA,2019-03-18,3,2019
"10670","Gray Whale","Eschrichtius robustus","60526",4,"whale_alert",34.1151,-119.296964,NA,2019-03-18,3,2019
"10671","Right Whale","Eubalaena","60527",1,"whale_alert",40.716,-70.066002,NA,2019-01-27,1,2019
"10672","Right Whale","Eubalaena","60528",1,"whale_alert",40.946499,-70.168701,NA,2019-03-18,3,2019
"10673","Right Whale","Eubalaena","60529",1,"whale_alert",40.6264,-69.8657,NA,2019-03-18,3,2019
"10674","Right Whale","Eubalaena","60530",1,"whale_alert",41.962495,-70.544337,NA,2019-03-19,3,2019
"10675","Gray Whale","Eschrichtius robustus","60533",1,"whale_alert",33.468299,-117.714056,NA,2019-03-19,3,2019
"10676","Gray Whale","Eschrichtius robustus","60534",6,"whale_alert",34.381403,-119.741729,NA,2019-03-19,3,2019
"10677","Humpback Whale","Megaptera novaeangliae","60535",2,"whale_alert",34.384959,-119.732633,NA,2019-03-19,3,2019
"10678","Fin Whale","Balaenoptera physalus","60540",3,"whale_alert",34.18,-120.15,NA,2019-03-16,3,2019
"10679","Humpback Whale","Megaptera novaeangliae","60541",2,"whale_alert",34.23472,-119.761322,NA,2019-03-20,3,2019
"10680","Humpback Whale","Megaptera novaeangliae","60543",1,"whale_alert",34.10945,-119.264654,NA,2019-03-20,3,2019
"10681","Humpback Whale","Megaptera novaeangliae","60544",3,"whale_alert",34.08348,-119.273865,NA,2019-03-20,3,2019
"10682","Humpback Whale","Megaptera novaeangliae","60546",1,"whale_alert",34.077507,-119.270877,NA,2019-03-20,3,2019
"10683","Humpback Whale","Megaptera novaeangliae","60547",1,"whale_alert",34.075687,-119.262365,NA,2019-03-20,3,2019
"10684","Fin Whale","Balaenoptera physalus","60548",3,"whale_alert",42.245998,-70.445503,NA,2019-03-20,3,2019
"10685","Fin Whale","Balaenoptera physalus","60555",1,"whale_alert",42.264599,-70.353897,NA,2019-03-20,3,2019
"10686","Humpback Whale","Megaptera novaeangliae","60556",2,"whale_alert",34.215272,-119.565406,NA,2019-03-20,3,2019
"10687","Humpback Whale","Megaptera novaeangliae","60557",2,"whale_alert",34.23017,-119.58048,NA,2019-03-20,3,2019
"10688","Humpback Whale","Megaptera novaeangliae","60558",1,"whale_alert",34.233781,-119.582458,NA,2019-03-20,3,2019
"10689","Humpback Whale","Megaptera novaeangliae","60569",3,"whale_alert",34.07629,-119.390516,NA,2019-03-21,3,2019
"10690","Killer Whale","Orcinus orca","60576",4,"whale_alert",58.23619,-135.48913,NA,2019-03-20,3,2019
"10691","Killer Whale","Orcinus orca","60578",5,"whale_alert",58.22285,-134.94054,NA,2019-03-22,3,2019
"10692","Humpback Whale","Megaptera novaeangliae","60579",1,"whale_alert",58.22285,-134.94054,NA,2019-03-22,3,2019
"10693","Gray Whale","Eschrichtius robustus","60588",1,"whale_alert",37.854957,-122.472757,NA,2019-03-23,3,2019
"10694","Gray Whale","Eschrichtius robustus","60589",1,"whale_alert",48.056466,-122.325871,NA,2019-03-23,3,2019
"10695","Gray Whale","Eschrichtius robustus","60590",1,"whale_alert",48.017013,-122.311736,NA,2019-03-23,3,2019
"10696","Humpback Whale","Megaptera novaeangliae","60597",1,"whale_alert",57.18056,-135.42786,NA,2019-03-23,3,2019
"10697","Humpback Whale","Megaptera novaeangliae","60607",3,"whale_alert",34.104968,-119.259924,NA,2019-03-23,3,2019
"10698","Gray Whale","Eschrichtius robustus","60621",3,"whale_alert",33.9508,-119.84,NA,2019-03-24,3,2019
"10699","Gray Whale","Eschrichtius robustus","60622",5,"whale_alert",33.9726,-119.876,NA,2019-03-24,3,2019
"10700","Gray Whale","Eschrichtius robustus","60624",3,"whale_alert",33.9529,-119.766,NA,2019-03-24,3,2019
"10701","Humpback Whale","Megaptera novaeangliae","60626",1,"whale_alert",34.086601,-120.523003,NA,2019-03-25,3,2019
"10702","Humpback Whale","Megaptera novaeangliae","60630",1,"whale_alert",57.53039,-135.55239,NA,2019-03-25,3,2019
"10703","Humpback Whale","Megaptera novaeangliae","60632",2,"whale_alert",34.2043,-119.83915,NA,2019-03-26,3,2019
"10704","Gray Whale","Eschrichtius robustus","60633",1,"whale_alert",34.141615,-119.234555,NA,2019-03-26,3,2019
"10705","Humpback Whale","Megaptera novaeangliae","60647",2,"whale_alert",58.3889,-134.89128,NA,2019-03-27,3,2019
"10706","Humpback Whale","Megaptera novaeangliae","60649",1,"whale_alert",34.326471,-119.576694,NA,2019-03-27,3,2019
"10707","Gray Whale","Eschrichtius robustus","60650",2,"whale_alert",34.126641,-119.284338,NA,2019-03-27,3,2019
"10708","Humpback Whale","Megaptera novaeangliae","60651",1,"whale_alert",34.295657,-119.497753,NA,2019-03-27,3,2019
"10709","Humpback Whale","Megaptera novaeangliae","60652",1,"whale_alert",34.26107,-119.454189,NA,2019-03-27,3,2019
"10710","Humpback Whale","Megaptera novaeangliae","60653",2,"whale_alert",34.26303,-119.433576,NA,2019-03-27,3,2019
"10711","Humpback Whale","Megaptera novaeangliae","60654",2,"whale_alert",34.264524,-119.422916,NA,2019-03-27,3,2019
"10712","Humpback Whale","Megaptera novaeangliae","60655",3,"whale_alert",34.243835,-119.474224,NA,2019-03-27,3,2019
"10713","Humpback Whale","Megaptera novaeangliae","60656",3,"whale_alert",34.271347,-119.47449,NA,2019-03-27,3,2019
"10714","Humpback Whale","Megaptera novaeangliae","60662",4,"whale_alert",34.265051,-119.465116,NA,2019-03-27,3,2019
"10715","Gray Whale","Eschrichtius robustus","60663",2,"whale_alert",34.193848,-119.452615,NA,2019-03-27,3,2019
"10716","Gray Whale","Eschrichtius robustus","60669",2,"whale_alert",34.386862,-119.740288,NA,2019-02-22,2,2019
"10717","Gray Whale","Eschrichtius robustus","60670",3,"whale_alert",34.384498,-119.750296,NA,2019-03-28,3,2019
"10718","Gray Whale","Eschrichtius robustus","60671",2,"whale_alert",34.384482,-119.752121,NA,2019-03-28,3,2019
"10719","Gray Whale","Eschrichtius robustus","60683",2,"whale_alert",34.077266,-119.283184,NA,2019-03-26,3,2019
"10720","Gray Whale","Eschrichtius robustus","60684",2,"whale_alert",34.080012,-119.131192,NA,2019-03-29,3,2019
"10721","Humpback Whale","Megaptera novaeangliae","60693",5,"whale_alert",57.00328,-135.37931,NA,2019-03-29,3,2019
"10722","Gray Whale","Eschrichtius robustus","60694",1,"whale_alert",34.403267,-119.676273,NA,2019-03-30,3,2019
"10723","Gray Whale","Eschrichtius robustus","60695",1,"whale_alert",34.397236,-119.687957,NA,2019-03-30,3,2019
"10724","Gray Whale","Eschrichtius robustus","60696",3,"whale_alert",34.383402,-119.850099,NA,2019-03-30,3,2019
"10725","Humpback Whale","Megaptera novaeangliae","60697",1,"whale_alert",34.38286,-119.7246,NA,2019-03-30,3,2019
"10726","Humpback Whale","Megaptera novaeangliae","60701",2,"whale_alert",34.377784,-119.739445,NA,2019-03-30,3,2019
