OccurenceID,EventDate,scientificName,vernacularName,individualCount,DecimalLatitude,DecimalLongitude,app_used,collectionID,occurenceStatus,basisOfRecord,scientificNameID,footprintWKT,geom,in_ocean,PK_UID,featurecla,scalerank,min_zoom,geom:1,in_channel
20285,2015-08-23 20:47:17+00:00,Megaptera novaeangliae,Humpback Whale,1,34.339572,-119.892532,spotter_pro,4524,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.892532 34.339572),,1,1,Ocean,0,0,,1
20281,2015-08-23 21:09:17+00:00,Delphinus capensis,Common Long-Beaked Dolphin,50,34.358776,-119.914487,spotter_pro,4524,Possible,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.914487 34.358776),,1,1,Ocean,0,0,,1
20283,2015-08-23 21:18:24+00:00,Delphinus capensis,Common Long-Beaked Dolphin,30,34.365577,-119.920824,spotter_pro,4524,Possible,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.920824 34.365577),,1,1,Ocean,0,0,,1
20282,2015-08-23 22:55:53+00:00,Delphinus capensis,Common Long-Beaked Dolphin,50,34.308145,-119.496564,spotter_pro,4524,Possible,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.496564 34.308145),,1,1,Ocean,0,0,,1
20338,2015-08-24 17:31:51+00:00,Megaptera novaeangliae,Humpback Whale,1,34.324911,-119.693506,spotter_pro,4538,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.693506 34.324911),,1,1,Ocean,0,0,,1
20337,2015-08-24 18:08:31+00:00,Delphinus capensis,Common Long-Beaked Dolphin,100,34.335112,-119.771021,spotter_pro,4538,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.771021 34.335112),,1,1,Ocean,0,0,,1
20336,2015-08-24 18:22:24+00:00,Balaenoptera acutorostrata,Minke Whale,1,34.333951,-119.761406,spotter_pro,4538,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-119.761406 34.333951),,1,1,Ocean,0,0,,1
20335,2015-08-24 18:34:38+00:00,Delphinus capensis,Common Long-Beaked Dolphin,100,34.320613,-119.754982,spotter_pro,4538,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.754982 34.320613),,1,1,Ocean,0,0,,1
20339,2015-08-24 18:35:11+00:00,Megaptera novaeangliae,Humpback Whale,1,34.320574,-119.755305,spotter_pro,4538,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.755305 34.320574),,1,1,Ocean,0,0,,1
24007,2015-08-25 17:47:46+00:00,Balaenoptera acutorostrata,Bottlenose Dolphin,6,33.984397,-119.398954,spotter_pro,4896,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-119.398954 33.984397),,1,1,Ocean,0,0,,1
20381,2015-08-25 17:48:00+00:00,Megaptera novaeangliae,Humpback Whale,3,34.326559,-119.786206,spotter_pro,4552,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.786206 34.326559),,1,1,Ocean,0,0,,1
20393,2015-08-25 17:48:43+00:00,Balaenoptera acutorostrata,Bottlenose Dolphin,6,33.985489,-119.395892,spotter_pro,4553,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-119.395892 33.985489),,1,1,Ocean,0,0,,1
20380,2015-08-25 18:21:39+00:00,Delphinus capensis,Common Long-Beaked Dolphin,50,34.319004,-119.835904,spotter_pro,4552,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.835904 34.319004),,1,1,Ocean,0,0,,1
20385,2015-08-25 18:38:42+00:00,Megaptera novaeangliae,Humpback Whale,4,34.288011,-119.837125,spotter_pro,4552,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.837125 34.288011),,1,1,Ocean,0,0,,1
20382,2015-08-25 18:40:08+00:00,Delphinus capensis,Common Long-Beaked Dolphin,100,34.287809,-119.835642,spotter_pro,4552,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.835642 34.287809),,1,1,Ocean,0,0,,1
20389,2015-08-25 19:18:41+00:00,Delphinus capensis,Common Long-Beaked Dolphin,20,34.117638,-119.811912,spotter_pro,4553,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.811912 34.117638),,1,1,Ocean,0,0,,1
24004,2015-08-25 19:19:44+00:00,Delphinus capensis,Common Long-Beaked Dolphin,20,34.113488,-119.816752,spotter_pro,4896,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.816752 34.113488),,1,1,Ocean,0,0,,1
24003,2015-08-25 20:21:32+00:00,Megaptera novaeangliae,Humpback Whale,2,34.270935,-119.828511,spotter_pro,4896,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.828511 34.270935),,1,1,Ocean,0,0,,1
24006,2015-08-25 20:21:57+00:00,Delphinus capensis,Common Long-Beaked Dolphin,200,34.271177,-119.828786,spotter_pro,4896,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.828786 34.271177),,1,1,Ocean,0,0,,1
20394,2015-08-25 20:22:44+00:00,Megaptera novaeangliae,Humpback Whale,2,34.271723,-119.829318,spotter_pro,4553,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.829318 34.271723),,1,1,Ocean,0,0,,1
20386,2015-08-25 20:23:11+00:00,Delphinus capensis,Common Long-Beaked Dolphin,100,34.272003,-119.829506,spotter_pro,4553,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.829506 34.272003),,1,1,Ocean,0,0,,1
20383,2015-08-25 20:28:36+00:00,Delphinus delphis,Common Short-Beaked Dolphin,400,34.188436,-119.776172,spotter_pro,4552,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137094,POINT (-119.776172 34.188436),,1,1,Ocean,0,0,,1
20384,2015-08-25 20:45:48+00:00,Megaptera novaeangliae,Humpback Whale,3,34.228983,-119.753732,spotter_pro,4552,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.753732 34.228983),,1,1,Ocean,0,0,,1
24008,2015-08-25 21:20:55+00:00,Megaptera novaeangliae,Humpback Whale,2,34.298613,-119.817427,spotter_pro,4896,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.817427 34.298613),,1,1,Ocean,0,0,,1
20387,2015-08-25 21:21:44+00:00,Megaptera novaeangliae,Humpback Whale,1,34.298047,-119.81809,spotter_pro,4553,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.81809 34.298047),,1,1,Ocean,0,0,,1
24002,2015-08-25 21:29:01+00:00,Megaptera novaeangliae,Humpback Whale,1,34.304763,-119.800479,spotter_pro,4896,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.800479 34.304763),,1,1,Ocean,0,0,,1
20395,2015-08-25 21:30:30+00:00,Megaptera novaeangliae,Humpback Whale,1,34.304066,-119.802739,spotter_pro,4553,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.802739 34.304066),,1,1,Ocean,0,0,,1
20392,2015-08-25 21:46:21+00:00,Megaptera novaeangliae,Humpback Whale,1,34.286868,-119.740301,spotter_pro,4553,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.740301 34.286868),,1,1,Ocean,0,0,,1
24009,2015-08-25 21:46:56+00:00,Megaptera novaeangliae,Humpback Whale,2,34.286009,-119.739553,spotter_pro,4896,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.739553 34.286009),,1,1,Ocean,0,0,,1
24005,2015-08-25 21:51:30+00:00,Megaptera novaeangliae,Humpback Whale,3,34.275085,-119.735108,spotter_pro,4896,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.735108 34.275085),,1,1,Ocean,0,0,,1
20388,2015-08-25 21:55:33+00:00,Megaptera novaeangliae,Humpback Whale,3,34.272994,-119.729581,spotter_pro,4553,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.729581 34.272994),,1,1,Ocean,0,0,,1
20390,2015-08-25 21:57:58+00:00,Delphinus capensis,Common Long-Beaked Dolphin,40,34.273071,-119.726766,spotter_pro,4553,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.726766 34.273071),,1,1,Ocean,0,0,,1
24001,2015-08-25 22:39:04+00:00,Delphinus capensis,Common Long-Beaked Dolphin,150,34.260815,-119.510712,spotter_pro,4896,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.510712 34.260815),,1,1,Ocean,0,0,,1
20391,2015-08-25 22:39:37+00:00,Delphinus capensis,Common Long-Beaked Dolphin,150,34.259077,-119.511626,spotter_pro,4553,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.511626 34.259077),,1,1,Ocean,0,0,,1
20422,2015-08-27 17:29:27+00:00,Delphinus capensis,Common Long-Beaked Dolphin,50,34.345937,-119.746941,spotter_pro,4572,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.746941 34.345937),,1,1,Ocean,0,0,,1
20424,2015-08-27 18:00:38+00:00,Megaptera novaeangliae,Humpback Whale,1,34.295856,-119.764391,spotter_pro,4572,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.764391 34.295856),,1,1,Ocean,0,0,,1
20426,2015-08-27 19:05:32+00:00,Megaptera novaeangliae,Humpback Whale,3,34.282784,-119.712604,spotter_pro,4572,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.712604 34.282784),,1,1,Ocean,0,0,,1
20425,2015-08-27 21:07:58+00:00,Megaptera novaeangliae,Humpback Whale,2,34.243305,-119.753519,spotter_pro,4572,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.753519 34.243305),,1,1,Ocean,0,0,,1
20423,2015-08-27 21:23:25+00:00,Megaptera novaeangliae,Humpback Whale,3,34.258855,-119.761435,spotter_pro,4572,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.761435 34.258855),,1,1,Ocean,0,0,,1
20429,2015-08-28 16:56:44+00:00,Megaptera novaeangliae,Humpback,1,34.12860984,-119.3606714,whale_alert,4575,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.3606714 34.12860984),,1,1,Ocean,0,0,,1
20444,2015-08-28 17:00:24+00:00,Megaptera novaeangliae,Humpback,1,34.12422224,-119.4357239,whale_alert,4584,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.4357239 34.12422224),,1,1,Ocean,0,0,,1
20443,2015-08-28 17:26:23+00:00,Megaptera novaeangliae,Humpback,3,34.2486476,-119.9836689,whale_alert,4585,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.9836689 34.24864760000001),,1,1,Ocean,0,0,,1
20439,2015-08-28 17:30:39+00:00,Megaptera novaeangliae,Humpback,5,34.23508251,-120.0478383,whale_alert,4581,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-120.0478383 34.23508251),,1,1,Ocean,0,0,,1
20442,2015-08-28 17:36:22+00:00,Megaptera novaeangliae,Humpback,2,34.20322184,-120.0269156,whale_alert,4586,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-120.0269156 34.20322184),,1,1,Ocean,0,0,,1
21155,2015-08-28 17:36:26+00:00,Balaenoptera acutorostrata,Minke Whale,1,34.327978,-119.701314,spotter_pro,4599,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-119.701314 34.327978),,1,1,Ocean,0,0,,1
20432,2015-08-28 17:39:15+00:00,Megaptera novaeangliae,Humpback,5,34.24424356,-120.0405352,whale_alert,4577,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-120.0405352 34.24424356),,1,1,Ocean,0,0,,1
20441,2015-08-28 17:41:26+00:00,Megaptera novaeangliae,Humpback,1,34.25435211,-120.0840185,whale_alert,4583,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-120.0840185 34.25435211),,1,1,Ocean,0,0,,1
20434,2015-08-28 17:44:58+00:00,Megaptera novaeangliae,Humpback,1,34.27314963,-120.0877863,whale_alert,4579,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-120.0877863 34.27314963),,1,1,Ocean,0,0,,1
21157,2015-08-28 17:54:04+00:00,Delphinus capensis,Common Long-Beaked Dolphin,100,34.302139,-119.697212,spotter_pro,4599,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.697212 34.302139),,1,1,Ocean,0,0,,1
20445,2015-08-28 18:00:03+00:00,Megaptera novaeangliae,Humpback,1,34.3848327,-120.4359998,whale_alert,4587,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-120.4359998 34.3848327),,1,1,Ocean,0,0,,1
21153,2015-08-28 18:21:32+00:00,Delphinus capensis,Common Long-Beaked Dolphin,200,34.319065,-119.782672,spotter_pro,4599,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.782672 34.319065),,1,1,Ocean,0,0,,1
21158,2015-08-28 18:22:11+00:00,Megaptera novaeangliae,Humpback Whale,6,34.319682,-119.783135,spotter_pro,4599,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.783135 34.319682),,1,1,Ocean,0,0,,1
20446,2015-08-28 18:30:00+00:00,Megaptera novaeangliae,Humpback,1,34.23796972,-120.3711696,whale_alert,4588,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-120.3711696 34.23796972),,1,1,Ocean,0,0,,1
21159,2015-08-28 18:43:22+00:00,Balaenoptera acutorostrata,Minke Whale,1,34.319919,-119.775196,spotter_pro,4599,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-119.775196 34.319919),,1,1,Ocean,0,0,,1
21044,2015-08-28 18:51:49+00:00,Megaptera novaeangliae,Humpback,2,34.24329009,-120.1788605,whale_alert,4595,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-120.1788605 34.24329009),,1,1,Ocean,0,0,,1
21045,2015-08-28 18:57:38+00:00,Megaptera novaeangliae,Humpback,3,34.1877341,-120.0511388,whale_alert,4597,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-120.0511388 34.1877341),,1,1,Ocean,0,0,,1
21156,2015-08-28 19:59:01+00:00,Delphinus capensis,Common Long-Beaked Dolphin,500,34.129737,-119.912295,spotter_pro,4599,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.912295 34.129737),,1,1,Ocean,0,0,,1
21154,2015-08-28 21:05:00+00:00,Delphinus capensis,Common Long-Beaked Dolphin,50,34.231003,-119.777189,spotter_pro,4599,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.777189 34.231003),,1,1,Ocean,0,0,,1
23461,2015-08-29 17:32:18+00:00,Delphinus capensis,Common Long-Beaked Dolphin,100,34.254056,-119.572811,spotter_pro,4800,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.572811 34.254056),,1,1,Ocean,0,0,,1
23460,2015-08-29 17:33:30+00:00,Megaptera novaeangliae,Humpback Whale,4,34.253886,-119.573528,spotter_pro,4800,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.573528 34.253886),,1,1,Ocean,0,0,,1
23468,2015-08-29 18:20:23+00:00,Megaptera novaeangliae,Humpback Whale,2,34.275881,-119.772383,spotter_pro,4800,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.772383 34.275881),,1,1,Ocean,0,0,,1
23467,2015-08-29 19:02:03+00:00,Megaptera novaeangliae,Humpback Whale,22,34.271679,-119.830463,spotter_pro,4800,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.830463 34.271679),,1,1,Ocean,0,0,,1
23466,2015-08-29 21:29:18+00:00,Balaenoptera musculus,Blue Whale,1,34.100933,-119.594306,spotter_pro,4800,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137090,POINT (-119.594306 34.100933),,1,1,Ocean,0,0,,1
23465,2015-08-29 22:18:40+00:00,Lagenorhynchus obliquidens,Pacific White-Sided Dolphin,45,34.005616,-119.503484,spotter_pro,4800,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:254981,POINT (-119.503484 34.005616),,1,1,Ocean,0,0,,1
23464,2015-08-29 22:38:48+00:00,Delphinus capensis,Common Long-Beaked Dolphin,240,33.963009,-119.466132,spotter_pro,4800,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.466132 33.963009),,1,1,Ocean,0,0,,1
23463,2015-08-29 23:04:03+00:00,Balaenoptera acutorostrata,Bottlenose Dolphin,80,33.99427,-119.375317,spotter_pro,4800,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-119.375317 33.99427),,1,1,Ocean,0,0,,1
23462,2015-08-29 23:05:11+00:00,Grampus griseus,Risso's Dolphin,4,33.999547,-119.370763,spotter_pro,4800,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137098,POINT (-119.370763 33.999547),,1,1,Ocean,0,0,,1
21212,2015-08-30 17:42:03+00:00,Delphinus capensis,Common Long-Beaked Dolphin,50,34.349268,-119.757836,spotter_pro,4616,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.757836 34.349268),,1,1,Ocean,0,0,,1
21213,2015-08-30 17:51:54+00:00,Megaptera novaeangliae,Humpback Whale,2,34.335811,-119.774,spotter_pro,4616,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.774 34.335811),,1,1,Ocean,0,0,,1
21209,2015-08-30 17:52:25+00:00,Delphinus capensis,Common Long-Beaked Dolphin,75,34.335278,-119.773498,spotter_pro,4616,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.773498 34.335278),,1,1,Ocean,0,0,,1
21204,2015-08-30 18:20:41+00:00,Megaptera novaeangliae,Humpback Whale,2,34.322523,-119.742966,spotter_pro,4616,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.742966 34.322523),,1,1,Ocean,0,0,,1
21205,2015-08-30 18:32:45+00:00,Megaptera novaeangliae,Humpback Whale,3,34.319416,-119.732258,spotter_pro,4616,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.732258 34.319416),,1,1,Ocean,0,0,,1
21206,2015-08-30 18:57:32+00:00,Megaptera novaeangliae,Humpback Whale,2,34.298251,-119.708999,spotter_pro,4616,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.708999 34.298251),,1,1,Ocean,0,0,,1
21214,2015-08-30 19:02:30+00:00,Balaenoptera acutorostrata,Minke Whale,1,34.297697,-119.707836,spotter_pro,4616,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-119.707836 34.297697),,1,1,Ocean,0,0,,1
21207,2015-08-30 19:05:31+00:00,Megaptera novaeangliae,Humpback Whale,4,34.296061,-119.708136,spotter_pro,4616,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.708136 34.296061),,1,1,Ocean,0,0,,1
21215,2015-08-30 19:13:47+00:00,Delphinus capensis,Common Long-Beaked Dolphin,500,34.297201,-119.708942,spotter_pro,4616,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.708942 34.297201),,1,1,Ocean,0,0,,1
21211,2015-08-30 19:44:12+00:00,Megaptera novaeangliae,Humpback Whale,1,34.284255,-119.709474,spotter_pro,4616,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.709474 34.284255),,1,1,Ocean,0,0,,1
21210,2015-08-30 19:46:36+00:00,Megaptera novaeangliae,Humpback Whale,1,34.284082,-119.707493,spotter_pro,4616,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.707493 34.284082),,1,1,Ocean,0,0,,1
21208,2015-08-30 20:26:56+00:00,Megaptera novaeangliae,Humpback Whale,1,34.295996,-119.65792,spotter_pro,4616,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.65792 34.295996),,1,1,Ocean,0,0,,1
21202,2015-08-30 21:11:28+00:00,Balaenoptera musculus,Blue Whale,1,33.35543162,-118.7500103,whale_alert,4615,,HumanObservation,urn:lsid:marinespecies.org:taxname:137090,POINT (-118.7500103 33.35543162),,1,1,Ocean,0,0,,1
21437,2015-08-31 17:48:25+00:00,Megaptera novaeangliae,Humpback Whale,2,34.328754,-119.806198,spotter_pro,4628,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.806198 34.328754),,1,1,Ocean,0,0,,1
21439,2015-08-31 18:47:45+00:00,Megaptera novaeangliae,Humpback Whale,2,34.348112,-119.869023,spotter_pro,4628,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.869023 34.348112),,1,1,Ocean,0,0,,1
21440,2015-08-31 19:30:35+00:00,Megaptera novaeangliae,Humpback Whale,1,34.365923,-119.918415,spotter_pro,4628,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.918415 34.365923),,1,1,Ocean,0,0,,1
21438,2015-08-31 19:44:16+00:00,Delphinus capensis,Common Long-Beaked Dolphin,570,34.373445,-119.926569,spotter_pro,4628,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.926569 34.373445),,1,1,Ocean,0,0,,1
21442,2015-08-31 19:56:38+00:00,Delphinus capensis,Common Long-Beaked Dolphin,200,34.381127,-119.942763,spotter_pro,4628,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.942763 34.381127),,1,1,Ocean,0,0,,1
21436,2015-08-31 20:23:12+00:00,Delphinus capensis,Common Long-Beaked Dolphin,150,34.359925,-119.898712,spotter_pro,4628,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.898712 34.359925),,1,1,Ocean,0,0,,1
21441,2015-08-31 21:17:55+00:00,Delphinus capensis,Common Long-Beaked Dolphin,500,34.40889,-119.687486,spotter_pro,4628,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.687486 34.40889),,1,1,Ocean,0,0,,1
21626,2015-09-01 16:51:59+00:00,Balaenoptera acutorostrata,Bottlenose Dolphin,1,34.227002,-119.310228,spotter_pro,4645,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-119.310228 34.227002),,1,1,Ocean,0,0,,1
21636,2015-09-01 17:19:07+00:00,Delphinus capensis,Common Long-Beaked Dolphin,30,34.163544,-119.432634,spotter_pro,4645,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.432634 34.163544),,1,1,Ocean,0,0,,1
21632,2015-09-01 17:25:39+00:00,Delphinus capensis,Common Long-Beaked Dolphin,100,34.164425,-119.447234,spotter_pro,4645,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.447234 34.164425),,1,1,Ocean,0,0,,1
21623,2015-09-01 17:34:48+00:00,Delphinus capensis,Common Long-Beaked Dolphin,80,34.1833,-119.463089,spotter_pro,4645,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.463089 34.1833),,1,1,Ocean,0,0,,1
21635,2015-09-01 17:45:06+00:00,Megaptera novaeangliae,Humpback Whale,1,34.198039,-119.494859,spotter_pro,4645,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.494859 34.198039),,1,1,Ocean,0,0,,1
21525,2015-09-01 17:48:50+00:00,Megaptera novaeangliae,Humpback Whale,2,34.271777,-119.795419,spotter_pro,4643,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.795419 34.271777),,1,1,Ocean,0,0,,1
21524,2015-09-01 17:49:44+00:00,Delphinus capensis,Common Long-Beaked Dolphin,10,34.270707,-119.794511,spotter_pro,4643,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.794511 34.270707),,1,1,Ocean,0,0,,1
21530,2015-09-01 18:19:35+00:00,Megaptera novaeangliae,Humpback Whale,3,34.249597,-119.778472,spotter_pro,4643,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.778472 34.249597),,1,1,Ocean,0,0,,1
21529,2015-09-01 18:20:32+00:00,Delphinus capensis,Common Long-Beaked Dolphin,200,34.248429,-119.778049,spotter_pro,4643,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.778049 34.248429),,1,1,Ocean,0,0,,1
21627,2015-09-01 18:37:05+00:00,Delphinus capensis,Common Long-Beaked Dolphin,200,34.278266,-119.628987,spotter_pro,4645,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.628987 34.278266),,1,1,Ocean,0,0,,1
21620,2015-09-01 18:48:23+00:00,Megaptera novaeangliae,Humpback Whale,2,34.26051,-119.66283,spotter_pro,4645,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.66283 34.26051),,1,1,Ocean,0,0,,1
21638,2015-09-01 18:51:22+00:00,Delphinus capensis,Common Long-Beaked Dolphin,300,34.2509,-119.660787,spotter_pro,4645,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.660787 34.2509),,1,1,Ocean,0,0,,1
21625,2015-09-01 19:00:10+00:00,Balaenoptera acutorostrata,Minke Whale,1,34.238601,-119.661216,spotter_pro,4645,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-119.661216 34.238601),,1,1,Ocean,0,0,,1
21631,2015-09-01 19:01:17+00:00,Megaptera novaeangliae,Humpback Whale,1,34.237214,-119.664497,spotter_pro,4645,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.664497 34.237214),,1,1,Ocean,0,0,,1
21622,2015-09-01 19:54:31+00:00,Megaptera novaeangliae,Humpback Whale,1,34.267202,-119.724667,spotter_pro,4645,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.724667 34.267202),,1,1,Ocean,0,0,,1
21621,2015-09-01 20:05:57+00:00,Megaptera novaeangliae,Humpback Whale,12,34.273671,-119.756049,spotter_pro,4645,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.756049 34.273671),,1,1,Ocean,0,0,,1
21528,2015-09-01 20:06:14+00:00,Megaptera novaeangliae,Humpback Whale,2,34.089088,-119.82544,spotter_pro,4643,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.82544 34.089088),,1,1,Ocean,0,0,,1
21619,2015-09-01 20:06:25+00:00,Delphinus capensis,Common Long-Beaked Dolphin,100,34.272922,-119.757354,spotter_pro,4645,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.757354 34.272922),,1,1,Ocean,0,0,,1
21624,2015-09-01 20:20:56+00:00,Megaptera novaeangliae,Humpback Whale,4,34.246844,-119.776822,spotter_pro,4645,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.776822 34.246844),,1,1,Ocean,0,0,,1
21527,2015-09-01 20:35:13+00:00,Megaptera novaeangliae,Humpback Whale,3,34.207149,-119.764259,spotter_pro,4643,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.764259 34.207149),,1,1,Ocean,0,0,,1
